*HASH_VALUE	sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2
_2CFC420675988734	anti_magic_shield_aura	Aura de Bouclier Anti-Magie		une	l'\d	Auras de Bouclier Anti-Magie	des	les	Vous êtes protégé contre les attaques magiques.	
_D60175A38B52B2A0	invulnerability	Invulnérabilité		une	l'\d	Invulnérabilités	des	les	Vous êtes invulnérable mais ne pouvez pas réagir.	
_23EDE274DBDD985B	war_cry_aura	Aura de Cri de Guerre		une	l'\d	Auras de Cri de Guerre	des	les	Vos dégâts de faible portée obtiennent un bonus.	
_92C01BB4C291D06D	speeding_up	Accélération		une	l'\d	Accélérations	des	les	Vous pouvez courir plus rapidement.	
_4020CBAEF698677D	berserk	Fureur		une	la	Fureur	une	la	Vos dégâts de faible portée obtiennent un bonus.	
_56C05762CB2297D0	debuff_dodge	Handicap sur Esquives		un	le	Handicaps sur Esquives	des	les	Vous avez une pénalité sur votre compétence d'esquives.	
_0484843E553B70F6	debuff_combat_skills	Handicap sur Combats		un	le	Handicaps sur Combats	des	les	Vous avez une pénalité sur votre compétence de combats.	
_969A38065CCBC8A1	shoot_again	Incantation Rapide		une	l'\d	Incantations Rapides	des	les	Votre prochain sort sera lancé avec le temps minimum quelque soient les crédits de temps utilisés,	
_AC4C5354A782FB81	bcfmea15	Plan de Création/Amplificateur Magique Fyros		un	le	Plans de Création/Amplificateur Magique Fyros	des	les	Plan de Création/Amplificateur Magique Fyros	
_A972CA61319311F0	bcfmea15_2	Plan de Création/Amplificateur Magique Fyros/Qlt Moyenne		un	le	Plans de Création/Amplificateur Magique Fyros/Qlt Moyenne	des	les	Plan de Création/Amplificateur Magique Fyros/Qlt Moyenne	
_1AB66C34EF2F2D40	bcfmea15_3	Plan de Création/Amplificateur Magique Fyros/Qlt Haute		un	le	Plans de Création/Amplificateur Magique Fyros/Qlt Haute	des	les	Plan de Création/Amplificateur Magique Fyros/Qlt Haute	
_2B7CFB436982FB81	bcmmea15	Plan de Création/Amplificateur Magique Matis		un	le	Plans de Création/Amplificateur Magique Matis	des	les	Plan de Création/Amplificateur Magique Matis	
_2A01EE49F39311EA	bcmmea15_2	Plan de Création/Amplificateur Magique Matis/Qlt Moyenne		un	le	Plans de Création/Amplificateur Magique Matis/Qlt Moyenne	des	les	Plan de Création/Amplificateur Magique Matis/Qlt Moyenne	
_8FA8098252D8158B	bcmmea15_3	Plan de Création/Amplificateur Magique Matis/Qlt Haute		un	le	Plans de Création/Amplificateur Magique Matis/Qlt Haute	des	les	Plan de Création/Amplificateur Magique Matis/Qlt Haute	
_E3650F283439F69A	bctmea15	Plan de Création/Amplificateur Magique Tryker		un	le	Plans de Création/Amplificateur Magique Tryker	des	les	Plan de Création/Amplificateur Magique Tryker	
_46FC76BABBFD99A1	bctmea15_2	Plan de Création/Amplificateur Magique Tryker/Qlt Moyenne		un	le	Plans de Création/Amplificateur Magique Tryker/Qlt Moyenne	des	les	Plan de Création/Amplificateur Magique Tryker/Qlt Moyenne	
_D2ADDD98CAA3147B	bctmea15_3	Plan de Création/Amplificateur Magique Tryker/Qlt Haute		un	le	Plans de Création/Amplificateur Magique Tryker/Qlt Haute	des	les	Plan de Création/Amplificateur Magique Tryker/Qlt Haute	
_48AD2B5EAC82FBFD	bczmea15	Plan de Création/Amplificateur Magique Zoraï		un	le	Plans de Création/Amplificateur Magique Zoraï	des	les	Plan de Création/Amplificateur Magique Zoraï	
_C8321A57369303E2	bczmea15_2	Plan de Création/Amplificateur Magique Zoraï/Qlt Moyenne		un	le	Plans de Création/Amplificateur Magique Zoraï/Qlt Moyenne	des	les	Plan de Création/Amplificateur Magique Zoraï/Qlt Moyenne	
_3E176C2A134F2D36	bczmea15_3	Plan de Création/Amplificateur Magique Zoraï/Qlt Haute		un	le	Plans de Création/Amplificateur Magique Zoraï/Qlt Haute	des	les	Plan de Création/Amplificateur Magique Zoraï/Qlt Haute	
_713C36BCF272AAC7	bsxca01	Crédit Temps de Dissipation 1		un	le	Crédits Temps de Dissipation 1	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_B13C36BCF282AAC7	bsxca02	Crédit Temps de Dissipation 2		un	le	Crédits Temps de Dissipation 2	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_F13C36BCF292AAC7	bsxca03	Crédit Temps de Dissipation 3		un	le	Crédits Temps de Dissipation 3	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_323C36BCF2A2AAC7	bsxca04	Crédit Temps de Dissipation 4		un	le	Crédits Temps de Dissipation 4	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_723C36BCF2B2AAC7	bsxca05	Crédit Temps de Dissipation 5		un	le	Crédits Temps de Dissipation 5	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_B23C36BCF2C2AAC7	bsxca06	Crédit Temps de Dissipation 6		un	le	Crédits Temps de Dissipation 6	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_F23C36BCF2D2AAC7	bsxca07	Crédit Temps de Dissipation 7		un	le	Crédits Temps de Dissipation 7	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_333C36BCF2E2AAC7	bsxca08	Crédit Temps de Dissipation 8		un	le	Crédits Temps de Dissipation 8	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_733C36BCF2F2AAC7	bsxca09	Crédit Temps de Dissipation 9		un	le	Crédits Temps de Dissipation 9	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_C2EDA47EEB4C01DA	bsxca10	Crédit Temps de Dissipation 10		un	le	Crédits Temps de Dissipation 10	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_C2EDA47EEB5C01DB	bsxca11	Crédit Temps de Dissipation 11		un	le	Crédits Temps de Dissipation 11	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_C2EDA47EEB6C01DC	bsxca12	Crédit Temps de Dissipation 12		un	le	Crédits Temps de Dissipation 12	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_C2EDA47EEB7C01DD	bsxca13	Crédit Temps de Dissipation 13		un	le	Crédits Temps de Dissipation 13	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_C2EDA47EEB8C01DE	bsxca14	Crédit Temps de Dissipation 14		un	le	Crédits Temps de Dissipation 14	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_C2EDA47EEB9C01DF	bsxca15	Crédit Temps de Dissipation 15		un	le	Crédits Temps de Dissipation 15	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_C2EDA47EEBAC01E0	bsxca16	Crédit Temps de Dissipation 16		un	le	Crédits Temps de Dissipation 16	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_C2EDA47EEBBC01E1	bsxca17	Crédit Temps de Dissipation 17		un	le	Crédits Temps de Dissipation 17	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_C2EDA47EEBCC01E2	bsxca18	Crédit Temps de Dissipation 18		un	le	Crédits Temps de Dissipation 18	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_C2EDA47EEBDC01E3	bsxca19	Crédit Temps de Dissipation 19		un	le	Crédits Temps de Dissipation 19	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_02EDA47EEB4C05DA	bsxca20	Crédit Temps de Dissipation 20		un	le	Crédits Temps de Dissipation 20	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_02EDA47EEB5C05DB	bsxca21	Crédit Temps de Dissipation 21		un	le	Crédits Temps de Dissipation 21	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_02EDA47EEB6C05DC	bsxca22	Crédit Temps de Dissipation 22		un	le	Crédits Temps de Dissipation 22	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_02EDA47EEB7C05DD	bsxca23	Crédit Temps de Dissipation 23		un	le	Crédits Temps de Dissipation 23	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_02EDA47EEB8C05DE	bsxca24	Crédit Temps de Dissipation 24		un	le	Crédits Temps de Dissipation 24	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_02EDA47EEB9C05DF	bsxca25	Crédit Temps de Dissipation 25		un	le	Crédits Temps de Dissipation 25	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_02EDA47EEBAC05E0	bsxca26	Crédit Temps de Dissipation 26		un	le	Crédits Temps de Dissipation 26	des	les	Dissipe le pouvoir pendant $SP_RECAST_TIME secondes.	Dissipe le pouvoir pendant $SP_RECAST_TIME s.
_4246260F93F4F186	big_remove	Déplacement Brique		un	le	Déplacements Briques	des	les	Retire la brique	 
_96C6F2C2FDECE965	bmstmc00005	Création Cristal 1		une	la	Créations Cristaux 1	des	les	Créé un Cristal de Sève : $MA_RECHARGE Sève	
_9686FAC2FDECE965	bmstmc00020	Création Cristal 2		une	la	Créations Cristaux 2	des	les	Créé un Cristal de Sève : $MA_RECHARGE Sève	
_969606C2FDECE965	bmstmc00050	Création Cristal 3		une	la	Créations Cristaux 3	des	les	Créé un Cristal de Sève : $MA_RECHARGE Sève	
_96A6F2C3FDECE965	bmstmc00100	Création Cristal 4		une	la	Créations Cristaux 4	des	les	Créé un Cristal de Sève : $MA_RECHARGE Sève	
_96B60AC3FDECE965	bmstmc00160	Création Cristal 5		une	la	Créations Cristaux 5	des	les	Créé un Cristal de Sève : $MA_RECHARGE Sève	
_96C6F2C4FDECE965	bmstmc00200	Création Cristal 6		une	la	Créations Cristaux 6	des	les	Créé un Cristal de Sève : $MA_RECHARGE Sève	
_96D606C4FDECE965	bmstmc00250	Création Cristal 7		une	la	Créations Cristaux 7	des	les	Créé un Cristal de Sève : $MA_RECHARGE Sève	
_CCE53DE6301D7541	bthp01	Optimisation Points de Vie 1		une	l'\d	Optimisation Points de Vie 1	une	l'\d	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_CCF53DE6301D7941	bthp02	Optimisation Points de Vie 2		une	l'\d	Optimisation Points de Vie 2	une	l'\d	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_CC053DE6301D7D41	bthp03	Optimisation Points de Vie 3		une	l'\d	Optimisation Points de Vie 3	une	l'\d	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_CC153DE6301D8141	bthp04	Optimisation Points de Vie 4		une	l'\d	Optimisation Points de Vie 4	une	l'\d	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_CC253DE6301D8541	bthp05	Optimisation Points de Vie 5		une	l'\d	Optimisation Points de Vie 5	une	l'\d	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_CC353DC6301D8941	bthp06	Optimisation Points de Vie 6	Optimisation Points de Vie 6	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_CC453DC6301D8D41	bthp07	Optimisation Points de Vie 7	Optimisation Points de Vie 7	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_CC553DC6301D9141	bthp08	Optimisation Points de Vie 8	Optimisation Points de Vie 8	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_CC653DC6301D9541	bthp09	Optimisation Points de Vie 9	Optimisation Points de Vie 9	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_5D89E429D413D40F	bthp10	Optimisation Points de Vie 10	Optimisation Points de Vie 10	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_9D89E429D413D80F	bthp11	Optimisation Points de Vie 11	Optimisation Points de Vie 11	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_DD89E429D413DC0F	bthp12	Optimisation Points de Vie 12	Optimisation Points de Vie 12	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_1D89E429D413E00F	bthp13	Optimisation Points de Vie 13	Optimisation Points de Vie 13	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_5E89E429D413E40F	bthp14	Optimisation Points de Vie 14	Optimisation Points de Vie 14	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_9E89E429D413E80F	bthp15	Optimisation Points de Vie 15	Optimisation Points de Vie 15	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_DE89E429D413EC0F	bthp16	Optimisation Points de Vie 16	Optimisation Points de Vie 16	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_1E89E429D413F00F	bthp17	Optimisation Points de Vie 17	Optimisation Points de Vie 17	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_5F89E429D413F40F	bthp18	Optimisation Points de Vie 18	Optimisation Points de Vie 18	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_9F89E429D413F80F	bthp19	Optimisation Points de Vie 19	Optimisation Points de Vie 19	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_5D99E429D413D410	bthp20	Optimisation Points de Vie 20	Optimisation Points de Vie 20	a	le			les	Augmente la limite de vos Points de Vie de $1SCORE_UPGRADE.	
_6FD484385AB74042	btsap01	Optimisation Sève 1		une	l'\d	Optimisation Sève 1	une	l'\d	Augmente la limite de votre Sève de $1SCORE_UPGRADE. 	
_6FD484385AC74043	btsap02	Optimisation Sève 2		une	l'\d	Optimisation Sève 2	une	l'\d	Augmente la limite de votre Sève de $1SCORE_UPGRADE. 	
_6FD484385AD74044	btsap03	Optimisation Sève 3		une	l'\d	Optimisation Sève 3	une	l'\d	Augmente la limite de votre Sève de $1SCORE_UPGRADE. 	
_6FD484385AE74045	btsap04	Optimisation Sève 4		une	l'\d	Optimisation Sève 4	une	l'\d	Augmente la limite de votre Sève de $1SCORE_UPGRADE. 	
_6FD484385AF74046	btsap05	Optimisation Sève 5		une	l'\d	Optimisation Sève 5	une	l'\d	Augmente la limite de votre Sève de $1SCORE_UPGRADE. 	
_6FD484385A074047	btsap06	Optimisation Sève 6	Optimisation Sève 6	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_6FD484385A174048	btsap07	Optimisation Sève 7	Optimisation Sève 7	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_6FD484385A274049	btsap08	Optimisation Sève 8	Optimisation Sève 8	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_6FD484385A37404A	btsap09	Optimisation Sève 9	Optimisation Sève 9	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_7CF23C2D993257E7	btsap10	Optimisation Sève 10	Optimisation Sève 10	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_7CF23C2D99425BE7	btsap11	Optimisation Sève 11	Optimisation Sève 11	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_7CF23C2D99525FE7	btsap12	Optimisation Sève 12	Optimisation Sève 12	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_7CF23C2D996263E7	btsap13	Optimisation Sève 13	Optimisation Sève 13	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_7CF23C2D997267E7	btsap14	Optimisation Sève 14	Optimisation Sève 14	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_7CF23C2D99826BE7	btsap15	Optimisation Sève 15	Optimisation Sève 15	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_7CF23C2D99926FE7	btsap16	Optimisation Sève 16	Optimisation Sève 16	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_7CF23C2D99A273E7	btsap17	Optimisation Sève 17	Optimisation Sève 17	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_7CF23C2D99B277E7	btsap18	Optimisation Sève 18	Optimisation Sève 18	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_7CF23C2D99C27BE7	btsap19	Optimisation Sève 19	Optimisation Sève 19	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_7CF23C2D99325BE8	btsap20	Optimisation Sève 20	Optimisation Sève 20	a	le			les	Augmente la limite de votre Sève de $1SCORE_UPGRADE.	
_9EC5D293A5C140C2	btsta01	Optimisation Endurance 1		une	l'\d	Optimisation Endurance 1	une	l'\d	Augmente la limite de votre Endurance de $1SCORE_UPGRADE. 	
_9EC5D294A5D140C2	btsta02	Optimisation Endurance 2		une	l'\d	Optimisation Endurance 2	une	l'\d	Augmente la limite de votre Endurance de $1SCORE_UPGRADE. 	
_9EC5D295A5E140C2	btsta03	Optimisation Endurance 3		une	l'\d	Optimisation Endurance 3	une	l'\d	Augmente la limite de votre Endurance de $1SCORE_UPGRADE. 	
_9EC5D296A5F140C2	btsta04	Optimisation Endurance 4		une	l'\d	Optimisation Endurance 4	une	l'\d	Augmente la limite de votre Endurance de $1SCORE_UPGRADE. 	
_9EC5D297A50140C2	btsta05	Optimisation Endurance 5		une	l'\d	Optimisation Endurance 5	une	l'\d	Augmente la limite de votre Endurance de $1SCORE_UPGRADE. 	
_9EC5D2B8A51140C2	btsta06	Optimisation Endurance 6	Optimisation Endurance 6	a	le			les	Augmente la limite de votre Endurance de $1SCORE_UPGRADE.	
_9EC5D2B9A52140C2	btsta07	Optimisation Endurance 7	Optimisation Endurance 7	a	le			les	Augmente la limite de votre Endurance de $1SCORE_UPGRADE.	
_9EC5D2BAA53140C2	btsta08	Optimisation Endurance 8	Optimisation Endurance 8	a	le			les	Augmente la limite de votre Endurance de $1SCORE_UPGRADE.	
_9EC5D2BBA54140C2	btsta09	Optimisation Endurance 9	Optimisation Endurance 9	a	le			les	Augmente la limite de votre Endurance de $1SCORE_UPGRADE.	
_180DF08B7861AD6C	btsta10	Optimisation Endurance 10	Optimisation Endurance 10	a	le			les	Augmente la limite de votre Endurance de $1SCORE_UPGRADE.	
_180DF48B7871AD6C	btsta11	Optimisation Endurance 11	Optimisation Endurance 11	a	le			les	Augmente la limite de votre Endurance de $1SCORE_UPGRADE.	
