*HASH_VALUE	creature ID	name	p	creagen	screagen
_E779A892133526A4	chlfe8	Йелк-истребитель	Йелки-истребители	Йелков-истребителей	Йелка-истребителя
_DDF8D0AFE9F66E7F	chlle1	Раздраженный йелк	Раздраженные йелки	Раздраженных йелков	Раздраженного йелка
_2128A49E27668296	chlle2	Злобный йелк	Злобные йелки	Злобных йелков	Злобного йелка
_D576C39B56B68793	chlle3	Дикий йелк	Дикие йелки	Диких йелков	Дикого йелка
_E088B0AAE8268A97	chlle4	Неистовый йелк	Неистовые йелки	Неистовых йелков	Неистового йелка
_A748689127085375	chmdd5	Ракка		Ракку	Ракку
_A7584C8122A7E7A1	chmdd7	Распакет		Распакета	Распакета
_68B864886C364A8A	chnfd5	Квадон		Квадона	Квадона
_E6BA8C808CC797AC	chnfd8	Бавааб-истребитель	Баваабы-истребители	Баваабов-истребителей	Бавааба-истребителя
_6D3890A01FF473A7	chnjc7	Бавакиа		Бавакию	Бавакию
_E49A7CA266544A88	chpdc5	Бингл		Бингла	Бингла
_E5CA0490E6A7172F	chpdc8	Рендор-палач	Рендоры-палачи	Рендоров-палачей	Рендора-палача
_A74A9C908CC7D7BC	chpfd8	Рендор-истребитель	Рендоры-истребители	Рендоров-истребителей	Рендора-истребителя
_6A1ABC9E66D44A8C	chqfe5	Филуп		Филупа	Филупа
_2949A8A5A344AFA2	chqfe7	Гнукин		Гнукина	Гнукина
_ABBAB8828C358FAA	chqfe8	Гнуф-истребитель	Гнуфы-истребители	Гнуфов-истребителей	Гнуфа-истребителя
_687A548A68944A8C	chrfe5	Луббин		Луббина	Луббина
_687A9C9E68545A8C	chrfe7	Болкин		Болкина	Болкина
_677A809DA9D5AB8C	chsdf5	Ютэша		Ютэшу	Ютэшу
_A6B9147D25871396	chtde7	Плодекет		Плодекета	Плодекета
_E6EAF487D6A8DFA6	chtfe8	Плодерос-истребитель	Плодеросы-истребители	Плодеросов-истребителей	Плодероса-истребителя
_A8B9A498E8C61B77	chtjf5	Долак		Долака	Долака
_E91A2463ED47A3A2	chtjf8	Плодерос-разрушитель	Плодеросы-разрушители	Плодеросов-разрушителей	Плодероса-разрушителя
_68A9A49A28563F76	chuje5	Момби		Момби	Момби
_A8A974ABE784A79A	chvff5	Манчам		Манчама	Манчама
_6FB9448DE2A47BA9	chvje7	Мадаккиа		Мадаккию	Мадаккию
_66C96451EA17CF9C	chvje8	Мадакам-разрушитель	Мадакамы-разрушители	Мадакамов-разрушителей	Мадакама-разрушителя
_68DAD4AA62964A8C	chwde5	Тэррон		Тэррона	Тэррона
_E8270797E727078E	chwde7	Аранакет		Аранакета	Аранакета
_A30A006F2A46F7A5	chwff7	Аранакин		Аранакина	Аранакина
_F0D93C9F65447FAA	chxjf7	Губакиа		Губакию	Губакию
_64FA1C64E6D61BA2	chxjf8	Губани-разрушитель	Губани-разрушители	Губани-разрушителей	Губани-разрушителя
_27CA1469E6D84B90	chxpf8	Губани-терминатор	Губани-терминаторы	Губани-терминаторов	Губани-терминатора
_12593CA127373359	ckadf4	Чудовищный кидинак	Чудовищные кидинаки	Чудовищных кидинаков	Чудовищного кидинака
_6659B0A1E6E7FB31	ckbde8	Кинрей-палач	Кинреи-палачи	Кинреев-палачей	Кинрея-палача
_4BE9A88F6AE6D360	ckbdf4	Чудовищный кинрей	Чудовищные кинреи	Чудовищных кинреев	Чудовищного кинрея
_CBE9B08F6AE6D360	ckbff4	Чудовищный кинрей	Чудовищные кинреи	Чудовищных кинреев	Чудовищного кинрея
_127944A525983359	ckcdf4	Чудовищный кизарак	Чудовищные кизараки	Чудовищных кизараков	Чудовищного кизарака
_929944A525983359	ckcff4	Чудовищный кизарак	Чудовищные кизараки	Чудовищных кизараков	Чудовищного кизарака
_93D944A525983359	ckcjf4	Чудовищный кизарак	Чудовищные кизараки	Чудовищных кизараков	Чудовищного кизарака
_E4C84C9B21525A9E	ckddd1	Ужасный кинчер	Ужасные кинчеры	Ужасных кинчеров	Ужасного кинчера
_6A38CC9CA4C48E49	ckddd2	Старший кинчер	Старшие кинчеры	Старших кинчеров	Старшего кинчера
_E3A95CAA629362A8	ckddd3	Опытный кинчер	Опытные кинчеры	Опытных кинчеров	Опытного кинчера
_2C099897AE249E49	ckddd4	Голодный кинчер	Голодные кинчеры	Голодных кинчеров	Голодного кинчера
_6A38E08A2A86BE49	ckddd8	Кинчер-палач	Кинчеры-палачи	Кинчеров-палачей	Кинчера-палача
_E44898AA60F25E9F	ckdde1	Раздраженный кинчер	Раздраженные кинчеры	Раздраженных кинчеров	Раздраженного кинчера
_E7B89CA361F2B39A	ckdde2	Разгневанный кинчер	Разгневанные кинчеры	Разгневанных кинчеров	Разгневанного кинчера
_2C299C90A8C4964B	ckdde3	Мощный кинчер	Мощные кинчеры	Мощных кинчеров	Мощного кинчера
_A7F89C9E610466A0	ckdde4	Громадный кинчер	Громадные кинчеры	Громадных кинчеров	Громадного кинчера
_66D9989521E4A7A0	ckdde5	Черкин		Черкина	Черкина
_6A38E08A2A86BE4B	ckdde8	Кинчер-палач	Кинчеры-палачи	Кинчеров-палачей	Кинчера-палача
_E8E990A9D7F2B39C	ckddf1	Жуткий кинчер	Жуткие кинчеры	Жутких кинчеров	Жуткого кинчера
_65894047E646BBA0	ckddf2	Кинчер-мясник	Кинчеры-мясники	Кинчеров-мясников	Кинчера-мясника
_6A38AC95A884964D	ckddf3	Кинчер-убийца	Кинчеры-убийцы	Кинчеров-убийц	Кинчера-убийцу
_12FA589BA5D73359	ckddf4	Чудовищный кинчер	Чудовищные кинчеры	Чудовищных кинчеров	Чудовищного кинчера
