*HASH_VALUE	item ID	name	ia	da	p	pia	pda	description		
_4A263A3EB78B4E97	materiau3_nouvelle_armure	Os de kitin	un	l'\d		des	les			
_A2379402240CC3FA	m0757dxapd01	Peau de Jugula corrompu de choix	une	la	Peaux de Jugula corrompu de choix	des	les			
_8BB7874066711780	m0758dxape01	Excellente fourrure de Gingo corrompu	une	l'\d	Excellentes fourrures de Gingo corrompu	des	les			
_5F7816DA9A4F46AE	m0759dxape01	Excellente peau d'Igara corrompu	une	l'\d	Excellentes peaux d'Igara corrompu	des	les			
_0304DB38F2EFEE1C	m0760dxape01	Excellente mousse de Psykopla corrompu	une	l'\d	Excellentes mousses de Psykopla corrompu	des	les			
_60D8BCF7E10D5F09	m0761dxapd01	Peau de Torbak corrompu de choix	une	la	Peaux de Torbak corrompu de choix	des	les			
_E1E700FB658C9BF0	m0762dxapd01	Soie de Kinrey corrompu de choix	une	la	Soies de Kinrey corrompu de choix	des	les			
_69E6BA7322362C0D	m0763dxape01	Excellente feuille de Cratcha corrompu	une	l'\d	Excellentes feuilles de Cratcha corrompu	des	les			
_887083F2C555667F	m0764dxape01	Excellente soie de Kizaor corrompu	une	l'\d	Excellentes soies de Kizaor corrompu	des	les			
_70F01D4DF23FED34	m0765dxapf01	Peau du Valcorenoch suprême	une	la						
_8E8EA2180B99EA71	m0766dxapd01	Bourse de Kipesta corrompu de choix	une	la	Bourses de Kipesta corrompu de choix	des	les			
_3F2231C72992CB7D	m0767dxape01	Excellent bourgeon de Jubla corrompu	un	l'\d	Excellents bourgeons de Jubla corrompu	des	les			
_64C234BE535E541B	m0768dxape01	Excellente carapace de Kincher corrompu	une	l'\d	Excellentes carapaces de Kincher corrompu	des	les			
_988DBF08BE8A001F	m0769dxape01	Excellente chair de Kipucka corrompu	une	l'\d	Excellentes chairs de Kipucka corrompu	des	les			
_E30848C0C93166BE	m0770dxapd01	Dard de Kidinak corrompu de choix	un	la	Dards de Kidinak corrompu de choix	des	les			
_577FF799CC992D85	m0771dxape01	Excellente pince de Goari corrompu	une	l'\d	Excellentes pinces de Goari corrompu	des	les			
_8A526BE102557E82	m0772dxape01	Excellente dent de Varinx corrompu	une	l'\d	Excellentes dents de Varinx corrompu	des	les			
_84CD631D0F3BAFBC	m0773dxape01	Excellent dard de Kipucka corrompu	une	l'\d	Excellents dards de Kipucka corrompu	des	les			
_99E93FD026A38494	m0774dxapf01	Dard de Kitin suprême	un	la						
_9CB2835CBA85DD15	m0775dxapd01	Carapace de Yelk corrompu de choix	une	la	Carapaces de Yelk corrompu de choix	des	les			
_E49F04FB653D89F5	m0776dxapd01	Tête de Kinrey corrompu de choix	une	la	Têtes de Kinrey corrompu de choix	des	les			
_81C4950E3F300F93	m0777dxape01	Excellente Tête de Kincher corrompu	une	l'\d	Excellentes têtes de Kincher corrompu	des	les			
_5C69DF3656B69ACD	m0778dxapf01	Mâchoire de Vorax suprême	une	la	Mâchoires de Vorax suprême	des	les			
_294234A7D910C64A	m0779dxapd01	Os d'Yber corrompu de choix	un	l'\d	Os d'Yber corrompu de choix	des	les			
_7E4AE2A6AE193AC2	m0780dxapd01	Mandibule de Kidinak corrompu de choix	une	la	Mandibules de Kidinak corrompu de choix	des	les			
_D46BCCB5B6111852	m0781dxape01	Excellente crête de Timari corrompu	une	l'\d	Excellentes crêtes de Timari corrompu	des	les			
_967193B84C99116E	m0782dxape01	Excellente queue de Najab corrompu	une	l'\d	Excellentes queues de Najab corrompu	des	les			
_77E7ADEAF60A2130	m0783dxapd01	Dent de Ragus corrompu de choix	une	la	Dents de Ragus corrompu de choix	des	les			
_FF7BF6A22F4A4EC2	m0784dxapd01	Mandibule de Kipesta corrompu de choix	une	la	Mandibules de Kipesta corrompu de choix	des	les			
_23F214BE552F7828	m0785dxape01	Excellente carapace de Clopper corrompu	une	l'\d	Excellentes carapaces de Clopper corrompu	des	les			
_64EC7EF2E1748999	m0786dxape01	Excellent dard de Kizoar corrompu	un	l'\d	Excellents dards de Kizoar corrompu	des	les			
_20F86A4F9BD3AAEA	m0787dxape01	Excellente tête de Cray corrompu	une	l'\d	Excellentes têtes de Cray corrompu	des	les			
_D7F324839BF7AF11	lettre_reco_zorai_larveK	Lettre de recommandation à remettre au sage de la capitale zoraï	une	la						
_D2F3248DA0D7D707	lettre_reco_fyros_larveK	Lettre de recommandation à remettre au sage de la capitale fyros	une	la						
_94F3248D1F977FF6	lettre_reco_matis_larveK	Lettre de recommandation à remettre au sage de la capitale matis	une	la						
_16CA0BD96D9B346D	lettre_reco_tryker_larveK	Lettre de recommandation à remettre au sage de la capitale tryker	une	la						
_3A5DF765074318B5	tcm_crate_id	Identification caisse de ravitaillement Karavan	une	l'\d						
_F0F1BA6FA0FC9BC5	m0789dxapd01	Sombre résine corrompue de choix	une	la	Sombres résines corrompues de choix	des	les			
_0CE72202632D73CB	m0789dxape01	Sombre résine corrompue excellente	une	la	Sombres résines corrompues excellentes	des	les			
_A4A4A0A42ABC0E5D	m0790dxapd01	Bois clair corrompu de choix	un	le	Bois clairs corrompus de choix	des	les			
_5E7BB652F450F552	m0790dxape01	Excellent bois clair corrompu	un	l'\d	Excellents bois clairs corrompus	des	les			
_6C9AB0A8E9A4422F	m0790dxapf01	Bois clair corrompu suprême	une	le	Bois clairs corrompus suprêmes	des	les			
_0F897C61E10E2749	m0791dxapd01	Lourde écorce corrompue de choix	une	la	Lourdes écorces corrompues de choix	des	les			
_47E722F45ED173B0	m0791dxape01	Lourde écorce corrompue excellente	une	la	Lourdes écorces corrompues excellentes	des	les			
_CA60CFACD0870BA9	m0792dxapd01	Carapace légère corrompue de choix	une	la	Carapaces légères corrompues de choix	des	les			
_C2432622A16C88EC	m0792dxape01	Excellente carapace légère corrompue	une	l'\d	Excellentes carapaces légères corrompues	des	les			
_8B4D179EFE6D2448	m0792dxapf01	Carapace légère corrompue suprême	une	la	Carapaces légères corrompues suprêmes	des	les			
_F4CA951002599C89	m0793dxapd01	Ambre fine corrompue de choix	une	l'\d	Ambres fines corrompues de choix	des	les			
_751B49B1507FA7F9	m0793dxape01	Excellente ambre fine corrompue	une	l'\d	Excellentes ambres fines corrompues	des	les			
_1E805279C23B1853	m0793dxapf01	Ambre fine corrompue suprême	une	l'\d	Ambres fines corrompues suprêmes	des	les			
_9009A01BF4BCF2B6	m0794dxapd01	Bois sombre corrompu de choix	un	le	Bois sombres corrompus de choix	des	les			
_09FA654E4C3E9A68	m0794dxape01	Excellent bois sombre corrompu	un	l'\d	Excellents bois sombres corrompus	des	les			
_E1FAD56FCBC5C61F	m0795dxapd01	Huile instable corrompue de choix	une	l'\d	d'huile instables corrompues de choix	des	les			
_90D4035CEB927F3A	m0795dxape01	Excellente huile instable corrompue	une	l'\d	Excellentes huiles instables corrompues	des	les			
_F7AA9510031A9490	m0796dxapd01	Ambre dure corrompue de choix	une	l'\d	Ambres dures corrompues de choix	des	les			
_5CE2A7AC7CC9A54D	m0796dxape01	Excellente ambre dure corrompue de choix	une	l'\d	Excellentes ambres dures corrompues de choix	des	les			
_21605279C27C4858	m0796dxapf01	Ambre dure corrompue suprême	une	l'\d	Ambres dures corrompues suprêmes	des	les			
_7A4BB2D53B632DF9	ipd_dodge	Potion d'esquive	une	la	Potions d'esquive	des	les			
_F9F69FA40AC4A1ED	ipd_parry	Potion de parade	une	la	Potions de parade	des	les			
_B73584B2686686C0	tcm_soulkey	Clé des âmes	une	la						
_D33A7875CBF11CC4	tcm_rewardkey	Clé du trésor	une	la						
_3E83CE9C01829EE0	ipc_craft_success	Potion de réussite d'artisanat	une	la	Potions de réussite d'artisanat	des	les			
_D33D1570E404E1C1	ipf_melee_success	Potion de réussite de combat au corps à corps	une	la	Potions de réussite de combat au corps à corps	des	les			
_5B2D3F641E987B6B	slaughter_week_token	Morceau de Kitin des Profondeurs	un	le	Morceaux de Kitin des Profondeurs	des	les			
_5A4384440A09B44D	slaughter_week_token_boss_fyros	Morceau d'Exterminateur fyros	un	le						
_54538C2CC4099C4F	slaughter_week_token_boss_matis	Morceau d'Exterminateur matis	un	le						
_DA52C8A1F4843C47	slaughter_week_token_boss_tryker	Morceau d'Exterminateur tryker	un	le						
_55A4843A07687C4D	slaughter_week_token_boss_zorai	Morceau d'Exterminateur zoraï	un	le						
_B0358E6B85BFBDE3	kitiniere_teleport_test_cartographier	Ticket de téléportation vers la région de la kitinière	un	le	Tickets de téléportation vers la région de la kitinière	des	les			
_DA282AF49D95D15E	boss_mainland_zorai_token	Médaillon de Pei-Ziao	un	le						
_EEF3728357B1D65F	boss_mainland_tryker_token	Médaillon de Lixie	un	le						
_D9EAD294C74E99BF	boss_mainland_fyros_token	Médaillon d'Aen	un	le						
_5BBA9E93D963CD72	boss_mainland_matis_token	Médaillon de Sirgio	un	le						
_63B61ACE3D19D175	marauder_armor_recipe_helm_part1	Plan d'armure du Maraudeur - Casque partie I	un	le						
_63B61A333F39ED49	marauder_armor_recipe_helm_part2	Plan d'armure du Maraudeur - Casque partie II	un	le						
_63B6AF3AFFAA3D49	marauder_armor_recipe_helm_part3	Plan d'armure du Maraudeur - Casque partie III	un	le						
_63B61A33C039ED56	marauder_armor_recipe_helm_part4	Plan d'armure du Maraudeur - Casque partie IV	un	le						
_3065124871B3AF0C	marauder_armor_recipe_pants_part1	Plan d'armure du Maraudeur - Pantalon partie I	un	le						
_89D51A5066B3AF0C	marauder_armor_recipe_pants_part2	Plan d'armure du Maraudeur - Pantalon partie II	un	le						
_4BF5362566B3AF71	marauder_armor_recipe_pants_part3	Plan d'armure du Maraudeur - Pantalon partie III	un	le						
_89D51A52A9B3AF0C	marauder_armor_recipe_pants_part4	Plan d'armure du Maraudeur - Pantalon partie IV	un	le						
_7AF4E1D421EA597F	marauder_armor_recipe_vest_part1	Plan d'armure du Maraudeur - Veste partie I	un	le						
_6FF4E1D4BA5A6186	marauder_armor_recipe_vest_part2	Plan d'armure du Maraudeur - Veste partie II	un	le						
_6FF4E139BC7A7D5A	marauder_armor_recipe_vest_part3	Plan d'armure du Maraudeur - Veste partie III	un	le						
_B2F4E1D43B5A6186	marauder_armor_recipe_vest_part4	Plan d'armure du Maraudeur - Veste partie IV	un	le						
_6397F6CA7ED9CD75	marauder_armor_recipe_feet_part1	Plan d'armure du Maraudeur - Bottes partie I	un	le						
_6397F62F80F9E949	marauder_armor_recipe_feet_part2	Plan d'armure du Maraudeur - Bottes partie II	un	le						
_63978B36406A3949	marauder_armor_recipe_feet_part3	Plan d'armure du Maraudeur - Bottes partie III	un	le						
_6397F62F01F9E956	marauder_armor_recipe_feet_part4	Plan d'armure du Maraudeur - Bottes partie IV	un	le						
_8BF47E13C6C8DD25	marauder_armor_recipe_sleeves_part1	Plan d'armure du Maraudeur - Manches partie I	un	le						
_4D249AE7C6C8DD8A	marauder_armor_recipe_sleeves_part2	Plan d'armure du Maraudeur - Manches partie II	un	le						
_CDA5EAE7C6C87291	marauder_armor_recipe_sleeves_part3	Plan d'armure du Maraudeur - Manches partie III	un	le						
_4D449AF4C6C8DD8A	marauder_armor_recipe_sleeves_part4	Plan d'armure du Maraudeur - Manches partie IV	un	le						
_F45C813DF543AD68	marauder_armor_recipe_gloves_part1	Plan d'armure du Maraudeur - Gants partie I	un	le						
_F45C1A4475B4FD68	marauder_armor_recipe_gloves_part2	Plan d'armure du Maraudeur - Gants partie II	un	le						
_F4B23A4637F1FD68	marauder_armor_recipe_gloves_part3	Plan d'armure du Maraudeur - Gants partie III	un	le						
_F45C224475B43168	marauder_armor_recipe_gloves_part4	Plan d'armure du Maraudeur - Gants partie IV	un	le						
_A8FCEF4D64EF0484	m0815dxacc01	Cristal de Maraudeur	un	le	Cristaux de Maraudeur	des	les			
_4BE7D2C697004210	iccahb_b	Bottes Erouk'an	des	les	Bottes Erouk'an	des	les			
_389D83914D0BE2BE	iccahv_b	Plastron Erouk'an	un	le	Plastrons Erouk'an	des	les			
_721609A5945B13FE	iccahp_b	Jambières Erouk'an	des	les	Jambières Erouk'an	des	les			
_C802D28BD611123C	iccahh_b	Casque Erouk'an	un	le	Casques Erouk'an	des	les			
_0FC2D1664F81E165	iccahg_b	Gants Erouk'an	des	les	Gants Erouk'an	des	les			
_A6DB83AF88B00474	iccahs_b	Manches Erouk'an	des	les	Manches Erouk'an	des	les			
_E89C7F67C1355A4F	test_command_ticket	<TEST>Command Ticket	a	the				Test Item		
_7DF875091B6CB9F5	test_conso	<TEST>Consumable	a	the				Test Item		
_AE372E98AD26A640	test_conso_emot	<TEST>Consumable - Emote	a	the				Test Item		
_A94852189DE1005F	system_mp_basic	Matière première générique basique	une	la	Matières premières génériques basiques	des	les			
_81D4AC19479C7666	system_mp_fine	Matière première générique fine	une	la	Matières premières génériques fines	des	les			
_91D41D52A9462CFB	system_mp_choice	Matière première générique de choix	une	la	Matières premières génériques de choix	des	les			
_94407E458DADD941	system_mp_excellent	Matière première générique excellente	une	la	Matières premières génériques excellentes	des	les			
_E396B446C3F14BF0	system_mp_supreme	Matière première générique suprême	une	la	Matières premières génériques suprêmes	des	les			
_20DDA9448487B84A	system_mp_extra	Matière première générique parfaite	une	la	Matières premières génériques parfaites	des	les			
_AFB333CAC64266D9	ct_gmisland_aniro	<CS> Aniro GM Island Teleport	a	the				This is a GM Item.		
_923A68141A69B369	ct_gmisland_arispotle	<CS> Arispotle GM Island Teleport	a	the				This is a GM Item.		
_89E51DAD703A018D	ct_gmisland_leanon	<CS> Leanon GM Island Teleport	a	the				This is a GM Item.		
_2C7F5FD45571D741	ct_gmisland_cho	<CS> Cho GM Island Teleport	a	the				This is a GM Item.		
_43950C8AD4133BD0	tf60_ailes	Aile de Kizoar grillée	une	l'\d	Ailes de Kizoar grillées	des	les			
_FB97E80A91060E63	tf80_colis	Colis à livrer	un	le	Colis à livrer	des	les			
_D3A742F30224A6B6	tf80_dague	Dague des Lagons	une	la	Dagues des Lagons	des	les			
_9F79E206A115B188	tf80_armure	Armure basique	une	la	Armures basiques	des	les			
_2E83E5C1475C9323	tf90_insigne	Insigne des Sculpteurs	un	l'\d	Insignes des Sculpteurs	des	les			
_89141DA6D165F60D	tf90_outil	Outil spécial	un	l'\d	Outils spéciaux	des	les			
_E72F24FEAD9EDB6F	tf100_cristal	Cristal des Lagons	un	le	Cristaux des Lagons	des	les			
_D10DB92DEEB798A3	tm70_lettre	Lettre	une	la	Lettres	des	les			
_783B1E5FB84DC12E	tm80_carapace	Carapace des Vents	une	la	Carapaces des Vents	des	les			
_1CB7135225EF28BF	tm90_insigne	Insigne de la guilde	un	l'\d	Insignes de la guilde	des	les			
_1F7DF803BCEAF469	tm100_cristal	Cristal imprégné de magie	un	le	Cristaux imprégnés de magie	des	les			
_D234A0AF2C0AB09F	tc70_colis	Colis	un	le	Colis	des	les			
_476FF6322995A592	tc70_arme	Arme exotique	une	l'\d	Armes exotiques	des	les			
_27FDEE4D7D425689	tc80_os_retravailles	Os de Capryni retravaillé	un	l'\d	Os de Capryni retravaillés	des	les			
_C34F37B34F9413FD	tc90_statue	Statue des Sculpteurs	une	la	Statues des Sculpteurs	des	les			
_0A9B7B88345E13D1	tc100_bijoux	Bijou des Sculpteurs	un	le	Bijoux des Sculpteurs	des	les			
_B82969E13E5A3990	tc100_bois	Bois Zabar	du	le	Bois Zabar	des	les			
_66DA50E519D00741	th50_pioche	Pioche spéciale	une	la	Pioches spéciales	des	les			
_EB067729DAB7FFD9	th60_fiole	Fiole malodorante	une	la	Fioles malodorantes	des	les			
_ADBD0BD9094D6509	th70_graines	Graine à Yubo	une	la	Graines à Yubo	des	les			
_48367322FADA15CC	th80_plantes	Plante précieuse	une	la	Plantes précieuses	des	les			
_B89BC28681FB1F06	th80_miel	Miel Kizoar	du	le	Miels Kizoar	des	les			
_BC9B95D24EFEA105	th80_antidote	Antidote	un	l'\d	Antidotes	des	les			
_6721BFE47923BE38	th90_fiole	Fiole de poison	une	la	Fioles de poison	des	les			
_78AFC6F46E55F2EC	th100_carapace	Carapace Spéciale	une	la	Carapaces Spéciales	des	les			
_AE204EB55E34064A	mf80_anneau	Objet étrange	un	l'\d	Objets étranges	des	les			
_639672E35D02F573	mf90_pioche	Pioche Magique	une	la	Pioches Magiques	des	les			
_63B550063A5BAF71	mf100_coffre	Coffre magnifique	un	le	Coffres magnifiques	des	les			
_D1EDB926EEB798A3	mm50_lettre	Lettre	une	la	Lettres	des	les			
_3A95A3CD98C8EE0C	mm80_sac	Sac à échantillons	un	le	Sacs à échantillons	des	les			
_4237730E6596AAC2	mm90_cratcha_froid	Cratcha (froid)	une	la	Cratchas (froid)	des	les			
_C0D73B0424557EB4	mm90_cratcha_acide	Cratcha (acide)	une	la	Cratchas (acide)	des	les			
_A35AB5EA5615D17C	mm90_cratcha_pourriture	Cratcha (pourriture)	une	la	Cratchas (pourriture)	des	les			
_37D42FB824F8724D	mc60_bottes	Botte furtive	une	la	Bottes furtives	des	les			
_CAAF10517A26B0FF	mc60_feuilles	Feuille à Silence	une	la	Feuilles à Silence	des	les			
_9A780335FB594FD0	mc60_statuette	Jolie statuette	une	la	Jolies statuettes	des	les			
_934F5D501DC13172	mc60_plan	Plan d'armure	un	le	Plans d'armure	des	les			
_D8E34759FA96F5A8	mc70_clips	Clip pour l'armure	un	le	Clips pour l'armure	des	les			
_347F54415AEC07E1	mc70_liste	Liste de matériaux	une	la	Listes de matériaux	des	les			
_4D63C6C195366A8F	mc80_rembourrage	Rembourrage	du	le	Rembourrages	des	les			
_7FCAD30347AF6C77	mc90_statuette	Statuette d'Yrkanis	une	la	Statuettes d'Yrkanis	des	les			
_9DC4EEAAA2FECA88	mc90_note	Note sur l'armure	une	la	Notes sur l'armure	des	les			
_9049276192A7CDBF	mc100_pique	Pique de valeur	une	la	Piques de valeur	des	les			
_39BBD645FEE82DDC	mc100_urne	Urne zoraï	une	l'\d	Urnes zoraï	des	les			
_7BD08E2508EF5D91	mc100_bons_clips	Bon clip	un	le	Bons clips	des	les			
_3AF087F2CDCD6E7F	mh70_lance	Lance rouillée	une	la	Lances rouillées	des	les			
_66FA38DE277B07BA	mh70_copie_carte	Copie de la Carte	une	la	Copies de la Carte	des	les			
_49C4FD03CB8D8BB7	mh70_echantillon	Échantillon de Plante	un	l'\d	Échantillons de Plante	des	les			
_EABB18C09779DA98	mh90_outils	Outil pour l'ambre	un	l'\d	Outils pour l'ambre	des	les			
_732C5504241A90F4	ff60_message	Message	un	le	Messages	des	les			
_06787605F3B389FD	ff90_insigne	Insigne de l'Honneur Frahar	un	l'\d	Insignes de l'Honneur Frahar	des	les			
_E7D3CC66B93E8F68	ff100_boisson	Boisson Exotique	une	la	Boissons Exotiques	des	les			
_D0F6BC2AE359F057	ff100_bague	Bague	une	la	Bagues	des	les			
_A8E582C89E1BDAFC	fm70_bracelet	Bracelet Floral	un	le	Bracelets Floraux	des	les			
_9C218BDF048FEF92	fm70_cristal	Cristal Spécial	un	le	Cristaux Spéciaux	des	les			
_181032EF381FB7E7	fm90_cristal	Cristal de Vérité	un	le	Cristaux de Vérité	des	les			
_019072AA802D52E3	fm100_cristal	Cristal de Révélation	un	le	Cristaux de Révélation	des	les			
_29D576ADB6F5D2E6	fc60_fiole	Fiole d'Effluves	une	la	Fioles d'Effluves	des	les			
_38A71D829A69F832	fc80_carapaces	Carapace à échanger	une	la	Carapaces à échanger	des	les			
_B0F55F16DACAE97E	fc80_ambre	Ambre pour Outils	de l'	l'\d	Ambres pour Outils	des	les			
_89041198D165F60D	fc80_outil	Outil spécial	un	l'\d	Outils spéciaux	des	les			
_FBE93A4F9A1DB3B1	fc90_feuilles	Feuille de l'Oasis	une	la	Feuilles de l'Oasis	des	les			
_E12675F45D31F5B0	fc100_coffre	Coffre Ouvragé	un	le	Coffres Ouvragés	des	les			
_88001269469B264B	fc100_bois	Bois Conservé	du	le	Bois Conservés	des	les			
_76AF39B15F4629DA	fh60_bijoux	Bijou à livrer	un	le	Bijoux à livrer	des	les			
_024676396087CB33	fh60_pendentif	Pendentif Précieux	un	le	Pendentifs Précieux	des	les			
_C671AC873C6F96D0	fh60_parchemin	Parchemin mystérieux	un	le	Parchemins mystérieux	des	les			
_8923B840B4852C2C	fh80_echantillon	Échantillon à analyser	un	l'\d	Échantillons à analyser	des	les			
_D11DA51FEEB798A3	fh80_lettre	Lettre	une	la	Lettres	des	les			
_89A23118A3E55A2A	fh90_cendre	Cendre pure	de la	la	Cendres pures	des	les			
_52E64D8D649B70D1	fh100_sac	Sac à matériaux	un	le	Sacs à matériaux	des	les			
_55E5AF7B03F1BAFA	zf90_sphere	Sphère de Détection de la magie	une	la	Sphères de Détection de la magie	des	les			
_EC66C7769922BA05	zf100_lettre	Lettre scellée	une	la	Lettres scellées	des	les			
_E8D1EC7A1B4E1F50	zf100_materiau	Matériau précieux	un	le	Matériaux précieux	des	les			
_287444D7BE8B7CDE	zm60_sphere	Sphère de Détection d'Objet	une	la	Sphères de Détection d'Objet	des	les			
_3FADA87202320E4C	zm60_bouclier	Bouclier protecteur	un	le	Boucliers protecteurs	des	les			
_180E67E480BCD4E1	zm60_artefact	Artéfact Corrompu	un	l'\d	Artéfacts Corrompus	des	les			
_6201970B612E7BE4	zm70_amplificateur	Amplificateur	un	l'\d	Amplificateurs	des	les			
_6FD0DEAF0AFF991C	zm70_epurateur	Épurateur	un	l'\d	Épurateurs	des	les			
_BB10F4B980D2205F	zm80_anneau	Anneau de Purification	un	l'\d	Anneaux de Purification	des	les			
_B9225DACF86A35C1	zc50_plans	Plan Volé	un	le	Plans Volés	des	les			
_FD8DDA97444492F3	zc60_ambre	Ambre Ancien	de l'	l'\d	Ambres Anciens	des	les			
_D11D9133EEB798A3	zc80_lettre	Lettre	une	la	Lettres	des	les			
_51CB978910ACE529	zc90_ambre	Excellent Ambre Ancien	de l'	l'\d	Excellents Ambres Anciens	des	les			
_982867FC4CC1A225	zc100_graines	Graine Solide	une	la	Graines Solides	des	les			
_72DDCDA2E4F926A7	zh50_sphere	Sphère de Détection des Matériaux	une	la	Sphères de Détection des Matériaux	des	les			
_70D5CC52379D4F45	zh70_graines	Graine Régénérante	une	la	Graines Régénérantes	des	les			
_660A50EB19D00741	zh80_pioche	Pioche spéciale	une	la	Pioches spéciales	des	les			
_0D7FA6EB0D939845	zh80_terre	Terre Polluée	de la	la	Terres Polluées	des	les			
_1F9AC4FD9C7F55BE	zh80_lettre	Résultat de l'Analyse	un	le	Résultats de l'Analyse	des	les			
_2DAA51ECD1C20187	zh90_bouclier	Bouclier Rayé	un	le	Boucliers Rayés	des	les			
_458FAD882EA8BE7A	tf70_dague	Dague Tordue	une	la	Dagues Tordues	des	les			
_BE4688A23ECC954F	tf80_fragment	Fragment de Clopper Grondant	un	le	Fragments de Clopper Grondant	des	les			
