*HASH_VALUE	sbrick ID	name	* noms français	ia	da	p	pia	pda	description	description2
_892A976C1D3499FF	BPPW01	Wisdom Upgrade 1		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_892A976C1D449DFF	BPPW02	Wisdom Upgrade 2		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_892A976C1D54A1FF	BPPW03	Wisdom Upgrade 3		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_892A976C1D64A5FF	BPPW04	Wisdom Upgrade 4		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_892A976C1D74A9FF	BPPW05	Wisdom Upgrade 5		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_892A976C1D84ADFF	BPPW06	Wisdom Upgrade 6		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_892A976C1D94B1FF	BPPW07	Wisdom Upgrade 7		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_892A976C1DA4B5FF	BPPW08	Wisdom Upgrade 8		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_892A976C1DB4B9FF	BPPW09	Wisdom Upgrade 9		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DCD4B8BC	BPPW10	Wisdom Upgrade 10		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41CD4BCBC	BPPW11	Wisdom Upgrade 11		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD45CD4C0BC	BPPW12	Wisdom Upgrade 12		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD49CD4C4BC	BPPW13	Wisdom Upgrade 13		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DDD4C8BC	BPPW14	Wisdom Upgrade 14		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41DD4CCBC	BPPW15	Wisdom Upgrade 15		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD45DD4D0BC	BPPW16	Wisdom Upgrade 16		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD49DD4D4BC	BPPW17	Wisdom Upgrade 17		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DED4D8BC	BPPW18	Wisdom Upgrade 18		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41ED4DCBC	BPPW19	Wisdom Upgrade 19		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DCE4B8BD	BPPW20	Wisdom Upgrade 20		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41CE4BCBD	BPPW21	Wisdom Upgrade 21		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD45CE4C0BD	BPPW22	Wisdom Upgrade 22		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD49CE4C4BD	BPPW23	Wisdom Upgrade 23		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DDE4C8BD	BPPW24	Wisdom Upgrade 24		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41DE4CCBD	BPPW25	Wisdom Upgrade 25		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD45DE4D0BD	BPPW26	Wisdom Upgrade 26		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD49DE4D4BD	BPPW27	Wisdom Upgrade 27		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DEE4D8BD	BPPW28	Wisdom Upgrade 28		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41EE4DCBD	BPPW29	Wisdom Upgrade 29		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DCF4B8BE	BPPW30	Wisdom Upgrade 30		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41CF4BCBE	BPPW31	Wisdom Upgrade 31		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD45CF4C0BE	BPPW32	Wisdom Upgrade 32		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD49CF4C4BE	BPPW33	Wisdom Upgrade 33		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DDF4C8BE	BPPW34	Wisdom Upgrade 34		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41DF4CCBE	BPPW35	Wisdom Upgrade 35		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD45DF4D0BE	BPPW36	Wisdom Upgrade 36		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD49DF4D4BE	BPPW37	Wisdom Upgrade 37		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DEF4D8BE	BPPW38	Wisdom Upgrade 38		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41EF4DCBE	BPPW39	Wisdom Upgrade 39		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DC04B8BF	BPPW40	Wisdom Upgrade 40		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41C04BCBF	BPPW41	Wisdom Upgrade 41		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD45C04C0BF	BPPW42	Wisdom Upgrade 42		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD49C04C4BF	BPPW43	Wisdom Upgrade 43		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DD04C8BF	BPPW44	Wisdom Upgrade 44		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41D04CCBF	BPPW45	Wisdom Upgrade 45		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD45D04D0BF	BPPW46	Wisdom Upgrade 46		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD49D04D4BF	BPPW47	Wisdom Upgrade 47		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DE04D8BF	BPPW48	Wisdom Upgrade 48		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD41E04DCBF	BPPW49	Wisdom Upgrade 49		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_39D7CAD4DC14B8C0	BPPW50	Wisdom Upgrade 50		a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_B893B4F43A880BD7	BPPS01	Strength Upgrade 1		a	the				Increases your strength and stamina.	
_B893B4F53A880FD7	BPPS02	Strength Upgrade 2		a	the				Increases your strength and stamina.	
_B893B4F63A8813D7	BPPS03	Strength Upgrade 3		a	the				Increases your strength and stamina.	
_B893B4F73A8817D7	BPPS04	Strength Upgrade 4		a	the				Increases your strength and stamina.	
_B893B4F83A881BD7	BPPS05	Strength Upgrade 5		a	the				Increases your strength and stamina.	
_B893B4F93A881FD7	BPPS06	Strength Upgrade 6		a	the				Increases your strength and stamina.	
_B893B4FA3A8823D7	BPPS07	Strength Upgrade 7		a	the				Increases your strength and stamina.	
_B893B4FB3A8827D7	BPPS08	Strength Upgrade 8		a	the				Increases your strength and stamina.	
_B893B4FC3A882BD7	BPPS09	Strength Upgrade 9		a	the				Increases your strength and stamina.	
_93F1925DAF6B46D2	BPPS10	Strength Upgrade 10		a	the				Increases your strength and stamina.	
_93F1965DAF6B4AD2	BPPS11	Strength Upgrade 11		a	the				Increases your strength and stamina.	
_93F19A5DAF6B4ED2	BPPS12	Strength Upgrade 12		a	the				Increases your strength and stamina.	
_93F19E5DAF6B52D2	BPPS13	Strength Upgrade 13		a	the				Increases your strength and stamina.	
_93F1A25DAF6B56D2	BPPS14	Strength Upgrade 14		a	the				Increases your strength and stamina.	
_93F1A65DAF6B5AD2	BPPS15	Strength Upgrade 15		a	the				Increases your strength and stamina.	
_93F1AA5DAF6B5ED2	BPPS16	Strength Upgrade 16		a	the				Increases your strength and stamina.	
_93F1AE5DAF6B62D2	BPPS17	Strength Upgrade 17		a	the				Increases your strength and stamina.	
_93F1B25DAF6B66D2	BPPS18	Strength Upgrade 18		a	the				Increases your strength and stamina.	
_93F1B65DAF6B6AD2	BPPS19	Strength Upgrade 19		a	the				Increases your strength and stamina.	
_93F1925EAF6B46D3	BPPS20	Strength Upgrade 20		a	the				Increases your strength and stamina.	
_93F1965EAF6B4AD3	BPPS21	Strength Upgrade 21		a	the				Increases your strength and stamina.	
_93F19A5EAF6B4ED3	BPPS22	Strength Upgrade 22		a	the				Increases your strength and stamina.	
_93F19E5EAF6B52D3	BPPS23	Strength Upgrade 23		a	the				Increases your strength and stamina.	
_93F1A25EAF6B56D3	BPPS24	Strength Upgrade 24		a	the				Increases your strength and stamina.	
_93F1A65EAF6B5AD3	BPPS25	Strength Upgrade 25		a	the				Increases your strength and stamina.	
_93F1AA5EAF6B5ED3	BPPS26	Strength Upgrade 26		a	the				Increases your strength and stamina.	
_93F1AE5EAF6B62D3	BPPS27	Strength Upgrade 27		a	the				Increases your strength and stamina.	
_93F1B25EAF6B66D3	BPPS28	Strength Upgrade 28		a	the				Increases your strength and stamina.	
_93F1B65EAF6B6AD3	BPPS29	Strength Upgrade 29		a	the				Increases your strength and stamina.	
_93F1925FAF6B46D4	BPPS30	Strength Upgrade 30		a	the				Increases your strength and stamina.	
_93F1965FAF6B4AD4	BPPS31	Strength Upgrade 31		a	the				Increases your strength and stamina.	
_93F19A5FAF6B4ED4	BPPS32	Strength Upgrade 32		a	the				Increases your strength and stamina.	
_93F19E5FAF6B52D4	BPPS33	Strength Upgrade 33		a	the				Increases your strength and stamina.	
_93F1A25FAF6B56D4	BPPS34	Strength Upgrade 34		a	the				Increases your strength and stamina.	
_93F1A65FAF6B5AD4	BPPS35	Strength Upgrade 35		a	the				Increases your strength and stamina.	
_93F1AA5FAF6B5ED4	BPPS36	Strength Upgrade 36		a	the				Increases your strength and stamina.	
_93F1AE5FAF6B62D4	BPPS37	Strength Upgrade 37		a	the				Increases your strength and stamina.	
_93F1B25FAF6B66D4	BPPS38	Strength Upgrade 38		a	the				Increases your strength and stamina.	
_93F1B65FAF6B6AD4	BPPS39	Strength Upgrade 39		a	the				Increases your strength and stamina.	
_93F19260AF6B46D5	BPPS40	Strength Upgrade 40		a	the				Increases your strength and stamina.	
_93F19660AF6B4AD5	BPPS41	Strength Upgrade 41		a	the				Increases your strength and stamina.	
_93F19A60AF6B4ED5	BPPS42	Strength Upgrade 42		a	the				Increases your strength and stamina.	
_93F19E60AF6B52D5	BPPS43	Strength Upgrade 43		a	the				Increases your strength and stamina.	
_93F1A260AF6B56D5	BPPS44	Strength Upgrade 44		a	the				Increases your strength and stamina.	
_93F1A660AF6B5AD5	BPPS45	Strength Upgrade 45		a	the				Increases your strength and stamina.	
_93F1AA60AF6B5ED5	BPPS46	Strength Upgrade 46		a	the				Increases your strength and stamina.	
_93F1AE60AF6B62D5	BPPS47	Strength Upgrade 47		a	the				Increases your strength and stamina.	
_93F1B260AF6B66D5	BPPS48	Strength Upgrade 48		a	the				Increases your strength and stamina.	
_93F1B660AF6B6AD5	BPPS49	Strength Upgrade 49		a	the				Increases your strength and stamina.	
_93F19261AF6B46D6	BPPS50	Strength Upgrade 50		a	the				Increases your strength and stamina.	
_25FD0F13FFB4F84C	BPPB01	Balance Upgrade 1		a	the				Increases your balance and your stamina regeneration speed.	
_25FD0F133FB4FC4C	BPPB02	Balance Upgrade 2		a	the				Increases your balance and your stamina regeneration speed.	
_25FD0F137FB4004C	BPPB03	Balance Upgrade 3		a	the				Increases your balance and your stamina regeneration speed.	
_25FD0F13C0B4044C	BPPB04	Balance Upgrade 4		a	the				Increases your balance and your stamina regeneration speed.	
_25FD0F1300B4084C	BPPB05	Balance Upgrade 5		a	the				Increases your balance and your stamina regeneration speed.	
_25FD0F1340B40C4C	BPPB06	Balance Upgrade 6		a	the				Increases your balance and your stamina regeneration speed.	
_25FD0F1380B4104C	BPPB07	Balance Upgrade 7		a	the				Increases your balance and your stamina regeneration speed.	
_25FD0F13C1B4144C	BPPB08	Balance Upgrade 8		a	the				Increases your balance and your stamina regeneration speed.	
_25FD0F1301B4184C	BPPB09	Balance Upgrade 9		a	the				Increases your balance and your stamina regeneration speed.	
_747582476DD80997	BPPB10	Balance Upgrade 10		a	the				Increases your balance and your stamina regeneration speed.	
_747582486DD80D97	BPPB11	Balance Upgrade 11		a	the				Increases your balance and your stamina regeneration speed.	
_747582496DD81197	BPPB12	Balance Upgrade 12		a	the				Increases your balance and your stamina regeneration speed.	
_7475824A6DD81597	BPPB13	Balance Upgrade 13		a	the				Increases your balance and your stamina regeneration speed.	
_7475824B6DD81997	BPPB14	Balance Upgrade 14		a	the				Increases your balance and your stamina regeneration speed.	
_7475824C6DD81D97	BPPB15	Balance Upgrade 15		a	the				Increases your balance and your stamina regeneration speed.	
_7475824D6DD82197	BPPB16	Balance Upgrade 16		a	the				Increases your balance and your stamina regeneration speed.	
_7475824E6DD82597	BPPB17	Balance Upgrade 17		a	the				Increases your balance and your stamina regeneration speed.	
_7475824F6DD82997	BPPB18	Balance Upgrade 18		a	the				Increases your balance and your stamina regeneration speed.	
_747582506DD82D97	BPPB19	Balance Upgrade 19		a	the				Increases your balance and your stamina regeneration speed.	
_74758247ADD80998	BPPB20	Balance Upgrade 20		a	the				Increases your balance and your stamina regeneration speed.	
_74758248ADD80D98	BPPB21	Balance Upgrade 21		a	the				Increases your balance and your stamina regeneration speed.	
_74758249ADD81198	BPPB22	Balance Upgrade 22		a	the				Increases your balance and your stamina regeneration speed.	
_7475824AADD81598	BPPB23	Balance Upgrade 23		a	the				Increases your balance and your stamina regeneration speed.	
_7475824BADD81998	BPPB24	Balance Upgrade 24		a	the				Increases your balance and your stamina regeneration speed.	
_7475824CADD81D98	BPPB25	Balance Upgrade 25		a	the				Increases your balance and your stamina regeneration speed.	
_7475824DADD82198	BPPB26	Balance Upgrade 26		a	the				Increases your balance and your stamina regeneration speed.	
_7475824EADD82598	BPPB27	Balance Upgrade 27		a	the				Increases your balance and your stamina regeneration speed.	
_7475824FADD82998	BPPB28	Balance Upgrade 28		a	the				Increases your balance and your stamina regeneration speed.	
_74758250ADD82D98	BPPB29	Balance Upgrade 29		a	the				Increases your balance and your stamina regeneration speed.	
_74758247EDD80999	BPPB30	Balance Upgrade 30		a	the				Increases your balance and your stamina regeneration speed.	
_74758248EDD80D99	BPPB31	Balance Upgrade 31		a	the				Increases your balance and your stamina regeneration speed.	
_74758249EDD81199	BPPB32	Balance Upgrade 32		a	the				Increases your balance and your stamina regeneration speed.	
_7475824AEDD81599	BPPB33	Balance Upgrade 33		a	the				Increases your balance and your stamina regeneration speed.	
_7475824BEDD81999	BPPB34	Balance Upgrade 34		a	the				Increases your balance and your stamina regeneration speed.	
_7475824CEDD81D99	BPPB35	Balance Upgrade 35		a	the				Increases your balance and your stamina regeneration speed.	
_7475824DEDD82199	BPPB36	Balance Upgrade 36		a	the				Increases your balance and your stamina regeneration speed.	
_7475824EEDD82599	BPPB37	Balance Upgrade 37		a	the				Increases your balance and your stamina regeneration speed.	
_7475824FEDD82999	BPPB38	Balance Upgrade 38		a	the				Increases your balance and your stamina regeneration speed.	
_74758250EDD82D99	BPPB39	Balance Upgrade 39		a	the				Increases your balance and your stamina regeneration speed.	
_747582472ED8099A	BPPB40	Balance Upgrade 40		a	the				Increases your balance and your stamina regeneration speed.	
_747582482ED80D9A	BPPB41	Balance Upgrade 41		a	the				Increases your balance and your stamina regeneration speed.	
_747582492ED8119A	BPPB42	Balance Upgrade 42		a	the				Increases your balance and your stamina regeneration speed.	
_7475824A2ED8159A	BPPB43	Balance Upgrade 43		a	the				Increases your balance and your stamina regeneration speed.	
_7475824B2ED8199A	BPPB44	Balance Upgrade 44		a	the				Increases your balance and your stamina regeneration speed.	
_7475824C2ED81D9A	BPPB45	Balance Upgrade 45		a	the				Increases your balance and your stamina regeneration speed.	
_7475824D2ED8219A	BPPB46	Balance Upgrade 46		a	the				Increases your balance and your stamina regeneration speed.	
_7475824E2ED8259A	BPPB47	Balance Upgrade 47		a	the				Increases your balance and your stamina regeneration speed.	
_7475824F2ED8299A	BPPB48	Balance Upgrade 48		a	the				Increases your balance and your stamina regeneration speed.	
_747582502ED82D9A	BPPB49	Balance Upgrade 49		a	the				Increases your balance and your stamina regeneration speed.	
_747582476ED8099B	BPPB50	Balance Upgrade 50		a	the				Increases your balance and your stamina regeneration speed.	
_035D4BEC2F3BE7E5	BPPD01	Dexterity Upgrade 1		a	the				Increases your Dexterity and Focus.	
_035D4FEC2F3BEBE5	BPPD02	Dexterity Upgrade 2		a	the				Increases your Dexterity and Focus.	
_035D53EC2F3BEFE5	BPPD03	Dexterity Upgrade 3		a	the				Increases your Dexterity and Focus.	
