*HASH_VALUE	creature ID	name	ia	da	cc	pr	p	pia	pda
_3A6A7C262C08839D	cpfga2	Blighted Shooki	a	the			Blighted Shookis		the
_FFBFCD1EBB5B0BCD	cpfga3	Contaminated Shooki	a	the			Contaminated Shookis		the
_FF9E490B38FB0FCD	cpfga4	Infected Shooki	an	the			Infected Shookis		the
_FF9E490B38FB03CE	cpfgb1	Nauseous Shooki	a	the			Nauseous Shookis		the
_3A6A280FA916779E	cpfgb2	Stinking Shooki	a	the			Stinking Shookis		the
_230185156A9438D8	cpfgb3	Morbid Shooki	a	the			Morbid Shookis		the
_9734996C40E97013	cpfgb4	Poisoned Shooki	a	the			Poisoned Shookis		the
_9734996C40E96414	cpfgc1	Plagued Shooki	a	the			Plagued Shookis		the
_FF8EB1273FCC07D1	cpfgc2	Sickly  Shooki	a	the			Sickly  Shookis		the
_3A6A2C10A9A79F9F	cpfgc3	Putrescent Shooki	a	the			Putrescent Shookis		the
_3A6A280FA9B7A79F	cpfgc4	Virulent Shooki	a	the			Virulent Shookis		the
_3A6A280FA9B79BA0	cpfgd1	Ravaged Shooki	a	the			Ravaged Shookis		the
_9C34A586806A8416	cpfgd2	Festering Shooki	a	the			Festering Shookis		the
_3FBFC64FF03D57FC	cpfgd3	Pestiferous Shooki	a	the			Pestiferous Shookis		the
_854F8124BD1B0FE4	cpfgd4	Raving Shooki	a	the			Raving Shookis		the
_854F8124BD1B03E5	cpfge1	Pustulous Shooki	a	the			Pustulous Shookis		the
_07FE6242346D7701	cpfge2	Seeping Shooki	a	the			Seeping Shookis		the
_181F066442583463	cpfge3	Foaming Shooki	a	the			Foaming Shookis		the
_14B5D22A98510083	cpfge4	Revolting Shooki	a	the			Revolting Shookis		the
_14B5D22A9851F484	cpfgf1	Demented Shooki	a	the			Demented Shookis		the
_C2653E3046FC6B0E	cpfgf2	Frenzied Shooki	a	the			Frenzied Shookis		the
_23411503EED438DC	cpfgf3	Fiendish Shooki	a	the			Fiendish Shookis		the
_80A2B13CF08BE1F9	hegc5	Cray	a	the			Crays		the
_6A2A449DA4E7BBA1	chcfa1	Suckling Capryni	a	the			Suckling Caprynies		the
_6A2A449DA4E7BFA1	chcfa2	Weanling Capryni	a	the			Weanling Caprynies		the
_6A2A449DA4E7C3A1	chcfa3	Docile Capryni	a	the			Docile Caprynies		the
_6A2A449DA4E7C7A1	chcfa4	Meek Capryni	a	the			Meek Caprynies		the
_2938C3961EB8AB96	chale5	Tron							the
_1869649E65386B98	ccdle5	Zaber							the
_9F19BCA2ABF90FA7	ckhle5	Kritter							the
_E638A4AEE498CAA6	ckdle5	Chaghan							the
_6CDC848C34105094	chsle5	Shinkah							the
_ED0590AF9BF9BF94	chhle5	Norse							the
_E6C588A29FA8D7B0	ccdle8	Death Torbak							the
_6A9AE3B45AC9FFA3	ccile8	Death Zerx							the
_EAC9DB9F9FD8B79D	cdale8	Death Cute							the
_291598ACDC58EFA4	ckjle8	Death Kipesta							the
_DA1898ABA999B79A	ckfle8	Death Kirosta							the
_6C98348C34D08094	ccnle8	Death Horncher							the
_A518A0AB2968CB65	ckele8	Death Kipucka							the
_2C1A8FA56FDBE2A7	ccfle8	Death Najab							the
_A518A0AB2968C764	ckele7	Kipukan							the
_EAC9D79F5ED8B39D	cdale7	Cukan							the
_6CDC848C34107094	chsle7	Shakan							the
_2938CB969EB8B396	chale7	Arkan							the
_E6B588A25EA8D3B0	ccdle7	Torkan							the
_E6858CA29EB8C7B1	ccdlf4	Great Torbak					Great Torbaks		the
_2C1A7FA66FDBC2A9	ccflf4	Great Najab					Great Najabs		the
_5F29BCA2ABF90BA8	ckhlf4	Great Kipee							the
_5AF888A1A959CFA2	ckblf4	Great Kinrey							the
_6918A8AB29780B79	ckglf4	Great Kiban							the
_E6958CA2DEB8CBB1	ccdlf5	Slucer							the
_2C1A83A66FDBCAA9	ccflf5	Fijoo							the
_6C9C848C34105098	chrlf5	Niobi							the
_6918A8AB29780F7A	ckglf5	Tooroy							the
_6C98348C34D08098	ccnlf8	Death Horncher							the
_EAC9DBA09FE8B79E	cdalf8	Death Cute							the
_2C1A8FA66FDBE2A9	ccflf8	Death Najab							the
_6C5C848C38108098	chulf8	Death Wombaï							the
_DA2898ABA999B79B	ckflf8	Death Kirosta							the
_6C98348C34D07098	ccnlf7	Hornkan							the
_6C5C848C38107098	chulf7	Womkan							the
_1B69E06AA8A9DBAB	chgpd5	Spyker							the
_2AE594B01B48F3A3	ckjpd5	Voole							the
_6B9AD7B39AB903A2	ccipd5	Wylin							the
_A009CCA2ACF90FA6	ckhpd5	Dunka							the
_A6A8B4A65BC6AF9E	chbpd5	Gormac							the
_EBC9CF9EDFC8BB9C	cdapd5	Bodlin							the
_2A1594B0DC48FFA3	ckjpd8	Terminator Kipesta							the
_7098348C34D08090	ccnpd8	Terminator Horncher							the
_EBC9DB9EA0C8C79C	cdapd8	Terminator Cute							the
_B3A8D393B4C80694	ckipd8	Terminator Kizoar							the
_280574B09CC8FFA2	ccipd8	Terminator Kipesta							the
_E838A4AEE498E2A4	ckdpd8	Terminator Kincher							the
_6D69C8A49A380F95	cpapd7	Jukoo							the
_E838A4AEE498DAA4	ckdpd7	Kincherkoo							the
_EBC9D79E5FC8C39C	cdapd7	Cukoo							the
_7098348C34D07090	ccnpd7	Hornkoo							the
_E9D9B8A8A5992377	chlpe5	Mukah							the
_6ED8FC987098E28C	ckepe5	Korzin							the
_E838A4AEE498CAA6	ckdpe5	Edna							the
_EB85CCB39A58F3B0	ckipe5	Rayler							the
_1A18A8ABAA99AB9A	ckfpe5	Roner							the
_70D8348C34D05094	ccope5	Dhar-teeh							the
_AE59939DEA3ADA9F	cchpe5	Slyk							the
_2C66BA0E04340BB5	chxpe5	Harini							the
_2A38C3961FB8BB96	chape5	Smyler							the
_A6A8B4A69BD6B39F	chbpe5	Glump							the
_2A59A8AB29780F79	ckgpe5	Zoonen							the
_EBB5CCB35B58FFB0	ckipe8	Terminator Kizoar							the
_DB18A8ABAA99B79A	ckfpe8	Terminator Kirosta							the
_70D8348C34D08094	ccope8	Terminator Tyrancha							the
_E838A4AEE498E2A6	ckdpe8	Terminator Kincher							the
_2C66BA0EC56417B5	chxpe8	Terminator Gubani							the
_2A38CF96E0B8C796	chape8	Terminator Arma							the
_AE599F9DEA3AF29F	cchpe8	Terminator Varinx							the
_2A59A8AB29781B7C	ckgpe8	Terminator Kiban							the
_EBC9DB9FA0D8C79D	cdape8	Terminator Cute							the
_A659A0AB2968CB65	ckepe8	Terminator Kipucka							the
_70D8348C34D07094	ccope7	Tyrakoo							the
_2019CCA2ACF917A7	ckhpe7	Kipeekoo							the
_E9D9B8A8A5992B79	chlpe7	Yelkoo							the
_9A18A8ABAA99B39A	ckfpe7	Kirokoo							the
_2C66BA0E845413B5	chxpe7	Gubakoo							the
_29D9B8A8A5991F77	chlpf4	Voracious Yelk					Voracious Yelks		the
_DB89E06928A9D7AD	chgpf4	Voracious Lumper					Voracious Lumpers		the
_6D69C8A4DA580397	cpapf4	Devastating Jubla					Devastating Jublas		the
_6029CCA2ACF90BA8	ckhpf4	Great Kipee					Great Kipees		the
_5BF898A1AA59CFA2	ckbpf4	Great Kinrey					Great Kinreys		the
_6A59A8AB29780B79	ckgpf4	Great Kiban					Great Kibans		the
_677578A65A78E79B	ckapf4	Great  Kidinak					Great  Kidinaks		the
_E659A0AB2968BB62	ckepf4	Great Kipucka					Great Kipuckas		the
_2AD59CB0DB68EFA5	ckjpf4	Great Kipesta					Great Kipestas		the
_EB75D0B35A68EFB1	ckipf4	Great Kizoar					Great Kizoars		the
_5A28A8ABAA99AF9B	ckfpf6	Kirosta							the
_EE0594B39B09CF95	chhpf5	Bukah							the
_29D9B8A8A5992378	chlpf5	Weebil							the
_1B89E06A28A9DBAD	chgpf5	Budaï							the
_7058348C34D05098	ccmpf5	Vulca							the
_70D8348C34D05098	ccopf5	Ryx							the
_ABF988AFACAA0776	ccgpf5	Raj							the
_A029CCA2ACF90FA8	ckhpf5	Cetra							the
_6A59A8AB29780F7A	ckgpf5	Lector							the
_E659A0AB2968BF63	ckepf5	Pulpin							the
_2AE59CB01B68F3A5	ckjpf5	Zinch							the
_EB85D0B39A68F3B1	ckipf5	Scaver							the
_1A28A8ABAA99AB9B	ckfpf5	Wikkah							the
_E838A4AEE498CAA8	ckdpf5	Rippa							the
_2C66BA0E845413B6	chxpf6	Gubani							the
_EBC9D3A01FE8BF9E	cdapf6	Cute							the
_ABF988AFACAA0F78	ccgpf7	Vorkoo							the
_7058348C34D07098	ccmpf7	Jugukoo							the
_70D8348C34D07098	ccopf7	Tyrakoo							the
_E838A4AEE498DAA8	ckdpf7	Kincherkoo							the
_9B89E06C28A9E3AD	chgpf7	Lumkoo							the
_9A28A8ABAA99B39B	ckfpf7	Kirokoo							the
_EBA5D0B31A68FBB1	ckipf7	Kizokoo							the
_9A18A8AAAA89B39B	ckepf7	kipukoo							the
_6A59A8AB2978177C	ckgpf7	Kibakoo							the
_6D69C8A49A580F97	cpapf7	Jukoo							the
_29D9B8A8A5992B7A	chlpf7	Yelkoo							the
_EE2594B31B09D795	chhpf7	Mekoo							the
_58187C67A6D8BF9A	chfgc2	Sickly Messab							the
_A455809DDD88A7AE	ccdgc1	Plagued Torbak							the
_A465809D1D88ABAE	ccdgc2	Sickly Torbak							the
_A475809D5D88AFAE	ccdgc3	Putrescent Torbak							the
_A485809D9E88B3AE	ccdgc4	Lethal Torbak							the
_18287C66E7D8BB9B	chfgd1	Ravaged Messab							the
_A455849DDD98A7AF	ccdgd1	Ravaged Torbak							the
_A465849D1D98ABAF	ccdgd2	Festering Torbak							the
_A475849D5D98AFAF	ccdgd3	Pestiferous Torbak							the
_A485849D9E98B3AF	ccdgd4	Lethal Torbak							the
_D9387C6927D8C79C	chfge4	Lethal Messab							the
_A455889DDDA8A7B0	ccdge1	Pustulous Torbak							the
_A465889D1DA8ABB0	ccdge2	Seeping Torbak							the
_A475889D5DA8AFB0	ccdge3	Foaming Torbak							the
_A485889D9EA8B3B0	ccdge4	Lethal Torbak							the
_2A1984B1EBA9DB7C	chegf4	Lethal Cray							the
_98487C6867D8C39D	chfgf3	Fiendish Messab							the
_D9487C6967D8C79D	chfgf4	Lethal Messab							the
_9C68B8B02CBA13A7	chkgf4	Lethal Ryzoholo							the
_E648B8A8A5991F77	chlgf4	Lethal Yelk							the
_25A584ABD7B8B798	ccagf4	Lethal Chonari							the
_DED8988B67C8F78D	ccbgf4	Lethal Cococlaw							the
_A4558C9DDDB8A7B1	ccdgf1	Demented Torbak							the
_A4658C9D1DB8ABB1	ccdgf2	Frenzied Torbak							the
_A4758C9D5DB8AFB1	ccdgf3	Fiendish Torbak							the
_A4858C9D9EB8B3B1	ccdgf4	Lethal Torbak							the
_9749C8632749C7B0	ccegf4	Lethal Regus							the
_A81A7FA62DDBC2A9	ccfgf4	Lethal Najab							the
_686888AFACAA0375	ccggf4	Lethal Vorax							the
_A6F89FA62598E6A9	cbagf4	Lethal Kazoar							the
_A559ABA71669BF91	cbcgf4	Lethal Yber							the
_2A69C8A4DA58DF97	cpagf4	Lethal Jubla							the
_EADA9C90E8D802AA	cpbgf4	Lethal Stinga							the
_60C9F0AE2C0A17AC	cpcgf4	Lethal Psykopla							the
_98D98FAB1DEAD7A2	cpdgf4	Lethal Slaveni							the
_EA781488F43AAAA4	cpfgf4	Lethal Shooki							the
_2475789D5A78C39B	ckagf4	Lethal Kidinak							the
_18F874A16759CFA2	ckbgf4	Lethal Kinrey							the
_664880AB2938AF6D	ckcgf4	Lethal Kizarak							the
_6238A4AEE498C2A8	ckdgf4	Lethal Kincher							the
_A3C8A0AB2968BB62	ckegf4	Lethal Kipucka							the
_27C8A8AB29780B79	ckggf4	Lethal Kiban							the
_A875D0AA5A68CBB1	ckigf4	Lethal Kizoar							the
_E7D59CA7DB68CBA5	ckjgf4	Lethal Kipesta							the
_A8C9CBA05CE8939E	cdagf4	Lethal Cute							the
_EAE8938DAD18D290	cdcgf4	Lethal Frahar							the
_66D87B8EE728BA91	cdbgf4	Lethal Gibbai							the
_A545689F9938BF97	ckaib1	Trooper Kidinak							the
_A555689FD938C397	ckaib2	Power Trooper Kidinak							the
_A565689F1938C797	ckaib3	Great Trooper Kidinak							the
_A575689F5A38CB97	ckaib4	Elite Trooper Kidinak							the
_D8B87CA1E859C39E	ckbib1	Trooper Kinrey							the
_18B87CA1E859C79E	ckbib2	Power Trooper Kinrey							the
_58B87CA1E859CB9E	ckbib3	Great Trooper Kinrey							the
_99B87CA1E859CF9E	ckbib4	Elite Trooper Kinrey							the
_E66880AB2938A366	ckcib1	Trooper Kizarak							the
_E66880AB2938A767	ckcib2	Power Trooper Kizarak							the
_E66880AB2938AB68	ckcib3	Great Trooper Kizarak							the
_E66880AB2938AF69	ckcib4	Elite Trooper Kizarak							the
_6438A4AEE498AAA0	ckdib1	Trooper Kincher							the
_6438A4AEE498B2A0	ckdib2	Power Trooper Kincher							the
_6438A4AEE498BAA0	ckdib3	Great Trooper Kincher							the
_6438A4AEE498C2A0	ckdib4	Elite Trooper Kincher							the
_23E8A0AB2968AF5B	ckeib1	Trooper Kipucker							the
_23E8A0AB2968B35C	ckeib2	Power Trooper Kipucker							the
_23E8A0AB2968B75D	ckeib3	Great Trooper Kipucker							the
_23E8A0AB2968BB5E	ckeib4	Elite Trooper Kipucker							the
_57E88CABE8999B97	ckfib1	Trooper Kirosta							the
_97E88CABE8999F97	ckfib2	Power Trooper Kirosta							the
_D7E88CABE899A397	ckfib3	Great Trooper Kirosta							the
_18E88CABE899A797	ckfib4	Elite Trooper Kirosta							the
_99E8B0AB2A999B97	ckfrb1	Assault Kirosta							the
_D9E8B0AB2A999F97	ckfrb2	Power Assault Kirosta							the
_19E8B0AB2A99A397	ckfrb3	Great Assault Kirosta							the
_5AE8B0AB2A99A797	ckfrb4	Elite Assault Kirosta							the
_A7E8A8AB2978FF72	ckgib1	Trooper Kiban							the
_A7E8A8AB29780373	ckgib2	Power Trooper Kiban							the
_A7E8A8AB29780774	ckgib3	Great Trooper Kiban							the
_A7E8A8AB29780B75	ckgib4	Elite Trooper Kiban							the
_DDE9B0A2EAF9FFA4	ckhib1	Trooper Kipee							the
_1DE9B0A2EAF903A4	ckhib2	Power Trooper Kipee							the
_5DE9B0A2EAF907A4	ckhib3	Great Trooper Kipee							the
_9EE9B0A2EAF90BA4	ckhib4	Elite Trooper Kipee							the
_2945C0AC9928C7AD	ckiib1	Trooper Kizoar							the
_2955C0ACD928CBAD	ckiib2	Power Trooper Kizoar							the
_2965C0AC1928CFAD	ckiib3	Great Trooper Kizoar							the
_2975C0AC5A28D3AD	ckiib4	Elite Trooper Kizoar							the
_68A58CA91A28C7A1	ckjib1	Trooper Kipesta							the
_68B58CA95A28CBA1	ckjib2	Power Trooper Kipesta							the
_68C58CA99A28CFA1	ckjib3	Great Trooper Kipesta							the
_68D58CA9DB28D3A1	ckjib4	Elite Trooper Kipesta							the
_D9B87CA1E859D39E	ckbib5	Rey							the
_23E8A0AB2968C761	ckeib7	Kipurek							the
_A5456C9F9948BF98	ckaic1	Raider Kidinak							the
_A5556C9FD948C398	ckaic2	Power Raider Kidinak							the
_A5656C9F1948C798	ckaic3	Great Raider Kidinak							the
_A5756C9F5A48CB98	ckaic4	Elite Raider Kidinak							the
_D8C87CA1E859C39F	ckbic1	Raider Kinrey							the
_18C87CA1E859C79F	ckbic2	Power Raider Kinrey							the
_58C87CA1E859CB9F	ckbic3	Great Raider Kinrey							the
_99C87CA1E859CF9F	ckbic4	Elite Raider Kinrey							the
_266880AB2938A367	ckcic1	Raider Kizarak							the
_266880AB2938A768	ckcic2	Power Raider Kizarak							the
_266880AB2938AB69	ckcic3	Great Raider Kizarak							the
_266880AB2938AF6A	ckcic4	Elite Raider Kizarak							the
_6438A4AEE498AAA2	ckdic1	Raider Kincher							the
_6438A4AEE498B2A2	ckdic2	Power Raider Kincher							the
_6438A4AEE498BAA2	ckdic3	Great Raider Kincher							the
_6438A4AEE498C2A2	ckdic4	Elite Raider Kincher							the
_63E8A0AB2968AF5C	ckeic1	Raider Kipucker							the
_63E8A0AB2968B35D	ckeic2	Power Raider Kipucker							the
_63E8A0AB2968B75E	ckeic3	Great Raider Kipucker							the
_63E8A0AB2968BB5F	ckeic4	Elite Raider Kipucker							the
_57F88CABE8999B98	ckfic1	Raider Kirosta							the
_97F88CABE8999F98	ckfic2	Power Raider Kirosta							the
_D7F88CABE899A398	ckfic3	Great Raider Kirosta							the
_18F88CABE899A798	ckfic4	Elite Raider Kirosta							the
_99F8B0AB2A999B98	ckfrc1	Strike Kirosta							the
_D9F8B0AB2A999F98	ckfrc2	Power Strike Kirosta							the
_19F8B0AB2A99A398	ckfrc3	Great Strike Kirosta							the
_5AF8B0AB2A99A798	ckfrc4	Elite Strike Kirosta							the
_E7E8A8AB2978FF73	ckgic1	Raider Kiban							the
_E7E8A8AB29780374	ckgic2	Power Raider Kiban							the
_E7E8A8AB29780775	ckgic3	Great Raider Kiban							the
_E7E8A8AB29780B76	ckgic4	Elite Raider Kiban							the
_DDF9B0A2EAF9FFA5	ckhic1	Raider Kipee							the
_1DF9B0A2EAF903A5	ckhic2	Power Raider Kipee							the
_5DF9B0A2EAF907A5	ckhic3	Great Raider Kipee							the
_9EF9B0A2EAF90BA5	ckhic4	Elite Raider Kipee							the
_2945C4AC9938C7AE	ckiic1	Raider Kizoar							the
_2955C4ACD938CBAE	ckiic2	Power Raider Kizoar							the
_2965C4AC1938CFAE	ckiic3	Great Raider Kizoar							the
_2975C4AC5A38D3AE	ckiic4	Elite Raider Kizoar							the
_68A590A91A38C7A2	ckjic1	Raider Kipesta							the
_68B590A95A38CBA2	ckjic2	Power Raider Kipesta							the
_68C590A99A38CFA2	ckjic3	Great Raider Kipesta							the
_68D590A9DB38D3A2	ckjic4	Elite Raider Kipesta							the
_D9C87CA1E859D39F	ckbic5	Reyma							the
_63E8A0AB2968C762	ckeic7	Kipuruk							the
_A545709F9958BF99	ckaid1	Warrior Kidinak							the
_A555709FD958C399	ckaid2	Power Warrior Kidinak							the
_A565709F1958C799	ckaid3	Great Warrior Kidinak							the
_A575709F5A58CB99	ckaid4	Elite Warrior Kidinak							the
_D8D87CA1E859C3A0	ckbid1	Warrior Kinrey							the
_18D87CA1E859C7A0	ckbid2	Power Warrior Kinrey							the
_58D87CA1E859CBA0	ckbid3	Great Warrior Kinrey							the
_99D87CA1E859CFA0	ckbid4	Elite Warrior Kinrey							the
_676880AB2938A368	ckcid1	Warrior Kizarak							the
_676880AB2938A769	ckcid2	Power Warrior Kizarak							the
_676880AB2938AB6A	ckcid3	Great Warrior Kizarak							the
_676880AB2938AF6B	ckcid4	Elite Warrior Kizarak							the
_6438A4AEE498AAA4	ckdid1	Warrior Kincher							the
_6438A4AEE498B2A4	ckdid2	Power Warrior Kincher							the
_6438A4AEE498BAA4	ckdid3	Great Warrior Kincher							the
_6438A4AEE498C2A4	ckdid4	Elite Warrior Kincher							the
_A4E8A0AB2968AF5D	ckeid1	Warrior Kipucka							the
_A4E8A0AB2968B35E	ckeid2	Power Warrior Kipucka							the
_A4E8A0AB2968B75F	ckeid3	Great Warrior Kipucka							the
_A4E8A0AB2968BB60	ckeid4	Elite Warrior Kipucka							the
_57088CABE8999B99	ckfid1	Warrior Kirosta							the
_97088CABE8999F99	ckfid2	Power Warrior Kirosta							the
_D7088CABE899A399	ckfid3	Great Warrior Kirosta							the
_18088CABE899A799	ckfid4	Elite Warrior Kirosta							the
_9908B0AB2A999B99	ckfrd1	Targeter Kirosta							the
_D908B0AB2A999F99	ckfrd2	Power Targeter Kirosta							the
_1908B0AB2A99A399	ckfrd3	Great Targeter Kirosta							the
_5A08B0AB2A99A799	ckfrd4	Elite Targeter Kirosta							the
_28E8A8AB2978FF74	ckgid1	Warrior Kiban							the
_28E8A8AB29780375	ckgid2	Power Warrior Kiban							the
_28E8A8AB29780776	ckgid3	Great Warrior Kiban							the
_28E8A8AB29780B77	ckgid4	Elite Warrior Kiban							the
_DD09B0A2EAF9FFA6	ckhid1	Warrior Kipee							the
_1D09B0A2EAF903A6	ckhid2	Power Warrior Kipee							the
_5D09B0A2EAF907A6	ckhid3	Great Warrior Kipee							the
_9E09B0A2EAF90BA6	ckhid4	Elite Warrior Kipee							the
_2945C8AC9948C7AF	ckiid1	Warrior Kizoar							the
_2955C8ACD948CBAF	ckiid2	Power Warrior Kizoar							the
_2965C8AC1948CFAF	ckiid3	Great Warrior Kizoar							the
_2975C8AC5A48D3AF	ckiid4	Elite Warrior Kizoar							the
_68A594A91A48C7A3	ckjid1	Warrior Kipesta							the
_68B594A95A48CBA3	ckjid2	Power Warrior Kipesta							the
_68C594A99A48CFA3	ckjid3	Great Warrior Kipesta							the
_68D594A9DB48D3A3	ckjid4	Elite Warrior Kipesta							the
_D9D87CA1E859D3A0	ckbid5	Reyla							the
_A4E8A0AB2968C763	ckeid7	Kipurak							the
_A545749F9968BF9A	ckaie1	Reaper Kidinak							the
_A555749FD968C39A	ckaie2	Power Reaper Kidinak							the
_A565749F1968C79A	ckaie3	Great Reaper Kidinak							the
_A575749F5A68CB9A	ckaie4	Elite Reaper Kidinak							the
_D8E87CA1E859C3A1	ckbie1	Reaper Kinrey							the
_18E87CA1E859C7A1	ckbie2	Power Reaper Kinrey							the
_58E87CA1E859CBA1	ckbie3	Great Reaper Kinrey							the
_99E87CA1E859CFA1	ckbie4	Elite Reaper Kinrey							the
_A76880AB2938A369	ckcie1	Reaper Kizarak							the
_A76880AB2938A76A	ckcie2	Power Reaper Kizarak							the
_A76880AB2938AB6B	ckcie3	Great Reaper Kizarak							the
_A76880AB2938AF6C	ckcie4	Elite Reaper Kizarak							the
_6438A4AEE498AAA6	ckdie1	Reaper Kincher							the
_6438A4AEE498B2A6	ckdie2	Power Reaper Kincher							the
_6438A4AEE498BAA6	ckdie3	Great Reaper Kincher							the
_6438A4AEE498C2A6	ckdie4	Elite Reaper Kincher							the
_E4E8A0AB2968AF5E	ckeie1	Reaper Kipucker							the
_E4E8A0AB2968B35F	ckeie2	Power Reaper Kipucker							the
_E4E8A0AB2968B760	ckeie3	Great Reaper Kipucker							the
_E4E8A0AB2968BB61	ckeie4	Elite Reaper Kipucker							the
_57188CABE8999B9A	ckfie1	Reaper Kirosta							the
_97188CABE8999F9A	ckfie2	Power Reaper Kirosta							the
_D7188CABE899A39A	ckfie3	Great Reaper Kirosta							the
_18188CABE899A79A	ckfie4	Elite Reaper Kirosta							the
_9918B0AB2A999B9A	ckfre1	Crusader Kirosta							the
_D918B0AB2A999F9A	ckfre2	Power Crusader Kirosta							the
_1918B0AB2A99A39A	ckfre3	Great Crusader Kirosta							the
_5A18B0AB2A99A79A	ckfre4	Elite Crusader Kirosta							the
_68E8A8AB2978FF75	ckgie1	Reaper Kiban							the
_68E8A8AB29780376	ckgie2	Power Reaper Kiban							the
_68E8A8AB29780777	ckgie3	Great Reaper Kiban							the
_68E8A8AB29780B78	ckgie4	Elite Reaper Kiban							the
_DD19B0A2EAF9FFA7	ckhie1	Reaper Kipee							the
_1D19B0A2EAF903A7	ckhie2	Power Reaper Kipee							the
_5D19B0A2EAF907A7	ckhie3	Great Reaper Kipee							the
_9E19B0A2EAF90BA7	ckhie4	Elite Reaper Kipee							the
_2945CCAC9958C7B0	ckiie1	Reaper Kizoar							the
_2955CCACD958CBB0	ckiie2	Power Reaper Kizoar							the
_2965CCAC1958CFB0	ckiie3	Great Reaper Kizoar							the
_2975CCAC5A58D3B0	ckiie4	Elite Reaper Kizoar							the
_68A598A91A58C7A4	ckjie1	Reaper Kipesta							the
_68B598A95A58CBA4	ckjie2	Power Reaper Kipesta							the
_68C598A99A58CFA4	ckjie3	Great Reaper Kipesta							the
_68D598A9DB58D3A4	ckjie4	Elite Reaper Kipesta							the
_D9E87CA1E859D3A1	ckbie5	Reyka							the
_E4E8A0AB2968C764	ckeie7	Kipuryk							the
_A545789F9978BF9B	ckaif1	Overlord Kidinak							the
_A555789FD978C39B	ckaif2	Power Overlord Kidinak							the
_A565789F1978C79B	ckaif3	Great Overlord Kidinak							the
_A575789F5A78CB9B	ckaif4	Elite Overlord Kidinak							the
_D8F87CA1E859C3A2	ckbif1	Overlord Kinrey							the
_18F87CA1E859C7A2	ckbif2	Power Overlord Kinrey							the
_58F87CA1E859CBA2	ckbif3	Great Overlord Kinrey							the
_99F87CA1E859CFA2	ckbif4	Elite Overlord Kinrey							the
_E76880AB2938A36A	ckcif1	Overlord Kizarak							the
_E76880AB2938A76B	ckcif2	Power Overlord Kizarak							the
_E76880AB2938AB6C	ckcif3	Great Overlord Kizarak							the
_E76880AB2938AF6D	ckcif4	Elite Overlord Kizarak							the
_6438A4AEE498AAA8	ckdif1	Overlord Kincher							the
_6438A4AEE498B2A8	ckdif2	Power Overlord Kincher							the
_6438A4AEE498BAA8	ckdif3	Great Overlord Kincher							the
_6438A4AEE498C2A8	ckdif4	Elite Overlord Kincher							the
_24E8A0AB2968AF5F	ckeif1	Overlord Kipucker							the
_24E8A0AB2968B360	ckeif2	Power Overlord Kipucker							the
_24E8A0AB2968B761	ckeif3	Great Overlord Kipucker							the
_24E8A0AB2968BB62	ckeif4	Elite Overlord Kipucker							the
_57288CABE8999B9B	ckfif1	Overlord Kirosta							the
_97288CABE8999F9B	ckfif2	Power Overlord Kirosta							the
_D7288CABE899A39B	ckfif3	Great Overlord Kirosta							the
_18288CABE899A79B	ckfif4	Elite Overlord Kirosta							the
_9928B0AB2A999B9B	ckfrf1	Commander Kirosta							the
_D928B0AB2A999F9B	ckfrf2	Power Commander Kirosta							the
_1928B0AB2A99A39B	ckfrf3	Great Commander Kirosta							the
_5A28B0AB2A99A79B	ckfrf4	Elite Commander Kirosta							the
_A8E8A8AB2978FF76	ckgif1	Overlord Kiban							the
_A8E8A8AB29780377	ckgif2	Power Overlord Kiban							the
_A8E8A8AB29780778	ckgif3	Great Overlord Kiban							the
_A8E8A8AB29780B79	ckgif4	Elite Overlord Kiban							the
_DD29B0A2EAF9FFA8	ckhif1	Overlord Kipee							the
_1D29B0A2EAF903A8	ckhif2	Power Overlord Kipee							the
_5D29B0A2EAF907A8	ckhif3	Great Overlord Kipee							the
_9E29B0A2EAF90BA8	ckhif4	Elite Overlord Kipee							the
_2945D0AC9968C7B1	ckiif1	Overlord Kizoar							the
_2955D0ACD968CBB1	ckiif2	Power Overlord Kizoar							the
_2965D0AC1968CFB1	ckiif3	Great Overlord Kizoar							the
_2975D0AC5A68D3B1	ckiif4	Elite Overlord Kizoar							the
_68A59CA91A68C7A5	ckjif1	Overlord Kipesta							the
_68B59CA95A68CBA5	ckjif2	Power Overlord Kipesta							the
_68C59CA99A68CFA5	ckjif3	Great Overlord Kipesta							the
_68D59CA9DB68D3A5	ckjif4	Elite Overlord Kipesta							the
_D9F87CA1E859D3A2	ckbif5	Rayza							the
_24E8A0AB2968C765	ckeif7	Kipurok							the
_AC0607705F26CF89	cbblc8	Death Izam	a	the					
_E757AF859847D78F	cbcld5	Corrah	a	the					
_59D8E067E3F6BB74	ccafc5	Skoff	a	the					
_5AE8F0672436BB75	ccajd5	Freneq	a	the					
_5AF8F0676436BB76	ccaje5	Maniah	a	the					
_1BF8F06A6436C776	ccaje8	Demolisher Gingo	a	the					
_1AD6A49B9CA7B7A3	ccbdc7	Clopperketh	a	the					
_1AE6AC9BDDC7BBA5	ccbde8	Slayer Clopper	a	the					
_1CE6A0A3DD97DBA2	ccblb8	Death Clopper	a	the					
_16E8045EE706CB7E	cccdb7	Goaketh	a	the					
_57F8045F2706CF7F	cccdc8	Slayer Goari	a	the					
_E7E7779D29E6BE9F	ccdfe5	Wyac	a	the					
