*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_FDEE052792D916C8	abfmg03	Ignore Armor 3		an	the				Allows you to ignore your adversary's armor.
_FDEE052792E916C9	abfmg04	Ignore Armor 4		an	the				Allows you to ignore your adversary's armor.
_FDEE052792F916CA	abfmg05	Ignore Armor 5		an	the				Allows you to ignore your adversary's armor.
_FDEE0527920916CB	abfmg06	Ignore Armor 6		an	the				Allows you to ignore your adversary's armor.
_FDEE0527921916CC	abfmg07	Ignore Armor 7		an	the				Allows you to ignore your adversary's armor.
_FDEE0527922916CD	abfmg08	Ignore Armor 8		an	the				Allows you to ignore your adversary's armor.
_FDEE0527923916CE	abfmg09	Ignore Armor 9		an	the				Allows you to ignore your adversary's armor.
_AFAACBC93D7C2CFB	abfmg10	Ignore Armor 10		an	the				Allows you to ignore your adversary's armor.
_AFAACBC93D8C30FB	abfmg11	Ignore Armor 11		an	the				Allows you to ignore your adversary's armor.
_57ACE1F1D70271A9	abfmh01	Slow 1		a	the				Slows down enemy attacks.
_57ACE1F1D71271AA	abfmh02	Slow 2		a	the				Slows down enemy attacks.
_57ACE1F1D72271AB	abfmh03	Slow 3		a	the				Slows down enemy attacks.
_57ACE1F1D73271AC	abfmh04	Slow 4		a	the				Slows down enemy attacks.
_57ACE1F1D74271AD	abfmh05	Slow 5		a	the				Slows down enemy attacks.
_57ACE1F1D75271AE	abfmh06	Slow 6		a	the				Slows down enemy attacks.
_57ACE1F1D76271AF	abfmh07	Slow 7		a	the				Slows down enemy attacks.
_57ACE1F1D77271B0	abfmh08	Slow 8		a	the				Slows down enemy attacks.
_57ACE1F1D78271B1	abfmh09	Slow 9		a	the				Slows down enemy attacks.
_A553DBDB96D4C96F	abfmh10	Slow 10		a	the				Slows down enemy attacks.
_A553DBDB96E4CD6F	abfmh11	Slow 11		a	the				Slows down enemy attacks.
_05B2AEECF16CD739	absx_heal_hp_01	Self Heal Life 1		an	the				Instantly restore some health points to the caster.
_05B2AEECF18CD739	absx_heal_hp_02	Self Heal Life 2		an	the				Instantly restore some health points to the caster.
_05B2AEECF1ACD739	absx_heal_hp_03	Self Heal Life 3		an	the				Instantly restore some health points to the caster.
_05B2AEECF1CCD739	absx_heal_hp_04	Self Heal Life 4		an	the				Instantly restore some health points to the caster.
_05B2AEECF1ECD739	absx_heal_hp_05	Self Heal Life 5		an	the				Instantly restore some health points to the caster.
_05B2AEECF10CD739	absx_heal_hp_06	Self Heal Life 6		an	the				Instantly restore some health points to the caster.
_05B2AEECF12CD739	absx_heal_hp_07	Self Heal Life 7		an	the				Instantly restore some health points to the caster.
_05B2AEECF14CD739	absx_heal_hp_08	Self Heal Life 8		an	the				Instantly restore some health points to the caster.
_05B2AEECF16CD739	absx_heal_hp_09	Self Heal Life 9		an	the				Instantly restore some health points to the caster.
_C8E25602C315B919	absx_heal_hp_10	Self Heal Life 10		an	the				Instantly restore some health points to the caster.
_C8E256020325B919	absx_heal_hp_11	Self Heal Life 11		an	the				Instantly restore some health points to the caster.
_C8E256024335B919	absx_heal_hp_12	Self Heal Life 12		an	the				Instantly restore some health points to the caster.
_C8E256028345B919	absx_heal_hp_13	Self Heal Life 13		an	the				Instantly restore some health points to the caster.
_C8E25602C455B919	absx_heal_hp_14	Self Heal Life 14		an	the				Instantly restore some health points to the caster.
_C8E256020465B919	absx_heal_hp_15	Self Heal Life 15		an	the				Instantly restore some health points to the caster.
_C8E256024475B919	absx_heal_hp_16	Self Heal Life 16		an	the				Instantly restore some health points to the caster.
_C8E256028485B919	absx_heal_hp_17	Self Heal Life 17		an	the				Instantly restore some health points to the caster.
_C8E25602C595B919	absx_heal_hp_18	Self Heal Life 18		an	the				Instantly restore some health points to the caster.
_C8E2560205A5B919	absx_heal_hp_19	Self Heal Life 19		an	the				Instantly restore some health points to the caster.
_C8E25602C325BD19	absx_heal_hp_20	Self Heal Life 20		an	the				Instantly restore some health points to the caster.
_C8E256020335BD19	absx_heal_hp_21	Self Heal Life 21		an	the				Instantly restore some health points to the caster.
_C8E256024345BD19	absx_heal_hp_22	Self Heal Life 22		an	the				Instantly restore some health points to the caster.
_C8E256028355BD19	absx_heal_hp_23	Self Heal Life 23		an	the				Instantly restore some health points to the caster.
_C8E25602C465BD19	absx_heal_hp_24	Self Heal Life 24		an	the				Instantly restore some health points to the caster.
_C8E256020475BD19	absx_heal_hp_25	Self Heal Life 25		an	the				Instantly restore some health points to the caster.
_C8E256024485BD19	absx_heal_hp_26	Self Heal Life 26		an	the				Instantly restore some health points to the caster.
_B481DB5FADF8347E	absf_heal_stamina_01	Self Heal Stamina 1		an	the				Instantly restore some stamina points to the caster.
_F481DB5FAD08347E	absf_heal_stamina_02	Self Heal Stamina 2		an	the				Instantly restore some stamina points to the caster.
_3481DB5FAD18347E	absf_heal_stamina_03	Self Heal Stamina 3		an	the				Instantly restore some stamina points to the caster.
_7581DB5FAD28347E	absf_heal_stamina_04	Self Heal Stamina 4		an	the				Instantly restore some stamina points to the caster.
_B581DB5FAD38347E	absf_heal_stamina_05	Self Heal Stamina 5		an	the				Instantly restore some stamina points to the caster.
_F581DB5FAD48347E	absf_heal_stamina_06	Self Heal Stamina 6		an	the				Instantly restore some stamina points to the caster.
_3581DB5FAD58347E	absf_heal_stamina_07	Self Heal Stamina 7		an	the				Instantly restore some stamina points to the caster.
_7681DB5FAD68347E	absf_heal_stamina_08	Self Heal Stamina 8		an	the				Instantly restore some stamina points to the caster.
_B681DB5FAD78347E	absf_heal_stamina_09	Self Heal Stamina 9		an	the				Instantly restore some stamina points to the caster.
_4C851FC8B52D69E8	absf_heal_stamina_10	Self Heal Stamina 10		an	the				Instantly restore some stamina points to the caster.
_8C851FC8F52D69E8	absf_heal_stamina_11	Self Heal Stamina 11		an	the				Instantly restore some stamina points to the caster.
_CC851FC8352D69E8	absf_heal_stamina_12	Self Heal Stamina 12		an	the				Instantly restore some stamina points to the caster.
_0C851FC8752D69E8	absf_heal_stamina_13	Self Heal Stamina 13		an	the				Instantly restore some stamina points to the caster.
_4D851FC8B62D69E8	absf_heal_stamina_14	Self Heal Stamina 14		an	the				Instantly restore some stamina points to the caster.
_8D851FC8F62D69E8	absf_heal_stamina_15	Self Heal Stamina 15		an	the				Instantly restore some stamina points to the caster.
_CD851FC8362D69E8	absf_heal_stamina_16	Self Heal Stamina 16		an	the				Instantly restore some stamina points to the caster.
_0D851FC8762D69E8	absf_heal_stamina_17	Self Heal Stamina 17		an	the				Instantly restore some stamina points to the caster.
_4E851FC8B72D69E8	absf_heal_stamina_18	Self Heal Stamina 18		an	the				Instantly restore some stamina points to the caster.
_8E851FC8F72D69E8	absf_heal_stamina_19	Self Heal Stamina 19		an	the				Instantly restore some stamina points to the caster.
_4C951FC8B53D69E8	absf_heal_stamina_20	Self Heal Stamina 20		an	the				Instantly restore some stamina points to the caster.
_8C951FC8F53D69E8	absf_heal_stamina_21	Self Heal Stamina 21		an	the				Instantly restore some stamina points to the caster.
_CC951FC8353D69E8	absf_heal_stamina_22	Self Heal Stamina 22		an	the				Instantly restore some stamina points to the caster.
_0C951FC8753D69E8	absf_heal_stamina_23	Self Heal Stamina 23		an	the				Instantly restore some stamina points to the caster.
_4D951FC8B63D69E8	absf_heal_stamina_24	Self Heal Stamina 24		an	the				Instantly restore some stamina points to the caster.
_8D951FC8F63D69E8	absf_heal_stamina_25	Self Heal Stamina 25		an	the				Instantly restore some stamina points to the caster.
_CD951FC8363D69E8	absf_heal_stamina_26	Self Heal Stamina 26		an	the				Instantly restore some stamina points to the caster.
_91C1163E78B6467A	absm_heal_sap_01	Self Heal Sap 1		an	the				Instantly restore some sap points to the caster.
_91C1163EB8C6467A	absm_heal_sap_02	Self Heal Sap 2		an	the				Instantly restore some sap points to the caster.
_91C1163EF8D6467A	absm_heal_sap_03	Self Heal Sap 3		an	the				Instantly restore some sap points to the caster.
_91C1163E39E6467A	absm_heal_sap_04	Self Heal Sap 4		an	the				Instantly restore some sap points to the caster.
_91C1163E79F6467A	absm_heal_sap_05	Self Heal Sap 5		an	the				Instantly restore some sap points to the caster.
_91C1163EB906467A	absm_heal_sap_06	Self Heal Sap 6		an	the				Instantly restore some sap points to the caster.
_91C1163EF916467A	absm_heal_sap_07	Self Heal Sap 7		an	the				Instantly restore some sap points to the caster.
_91C1163E3A26467A	absm_heal_sap_08	Self Heal Sap 8		an	the				Instantly restore some sap points to the caster.
_91C1163E7A36467A	absm_heal_sap_09	Self Heal Sap 9		an	the				Instantly restore some sap points to the caster.
_0F66E98799FB301C	absm_heal_sap_10	Self Heal Sap 10		an	the				Instantly restore some sap points to the caster.
_0F66E98719FB301C	absm_heal_sap_11	Self Heal Sap 11		an	the				Instantly restore some sap points to the caster.
_0F66E98799FB301C	absm_heal_sap_12	Self Heal Sap 12		an	the				Instantly restore some sap points to the caster.
_0F66E98719FB301C	absm_heal_sap_13	Self Heal Sap 13		an	the				Instantly restore some sap points to the caster.
_0F66E9879BFB301C	absm_heal_sap_14	Self Heal Sap 14		an	the				Instantly restore some sap points to the caster.
_0F66E9871BFB301C	absm_heal_sap_15	Self Heal Sap 15		an	the				Instantly restore some sap points to the caster.
_0F66E9879BFB301C	absm_heal_sap_16	Self Heal Sap 16		an	the				Instantly restore some sap points to the caster.
_0F66E9871BFB301C	absm_heal_sap_17	Self Heal Sap 17		an	the				Instantly restore some sap points to the caster.
_0F66E9879DFB301C	absm_heal_sap_18	Self Heal Sap 18		an	the				Instantly restore some sap points to the caster.
_0F66E9871DFB301C	absm_heal_sap_19	Self Heal Sap 19		an	the				Instantly restore some sap points to the caster.
_0F66E987991B301C	absm_heal_sap_20	Self Heal Sap 20		an	the				Instantly restore some sap points to the caster.
_0F66E987191B301C	absm_heal_sap_21	Self Heal Sap 21		an	the				Instantly restore some sap points to the caster.
_0F66E987991B301C	absm_heal_sap_22	Self Heal Sap 22		an	the				Instantly restore some sap points to the caster.
_0F66E987191B301C	absm_heal_sap_23	Self Heal Sap 23		an	the				Instantly restore some sap points to the caster.
_0F66E9879B1B301C	absm_heal_sap_24	Self Heal Sap 24		an	the				Instantly restore some sap points to the caster.
_0F66E9871B1B301C	absm_heal_sap_25	Self Heal Sap 25		an	the				Instantly restore some sap points to the caster.
_0F66E9879B1B301C	absm_heal_sap_26	Self Heal Sap 26		an	the				Instantly restore some sap points to the caster.
_7AD033B317C90718	absg_heal_focus_01	Self Heal Focus 1		an	the				Instantly restore some focus points to the caster.
_7AE037B317C90718	absg_heal_focus_02	Self Heal Focus 2		an	the				Instantly restore some focus points to the caster.
_7AF03BB317C90718	absg_heal_focus_03	Self Heal Focus 3		an	the				Instantly restore some focus points to the caster.
_7A003FB317C90718	absg_heal_focus_04	Self Heal Focus 4		an	the				Instantly restore some focus points to the caster.
_7A1043B317C90718	absg_heal_focus_05	Self Heal Focus 5		an	the				Instantly restore some focus points to the caster.
_7A2047B317C90718	absg_heal_focus_06	Self Heal Focus 6		an	the				Instantly restore some focus points to the caster.
_7A304BB317C90718	absg_heal_focus_07	Self Heal Focus 7		an	the				Instantly restore some focus points to the caster.
_7A404FB317C90718	absg_heal_focus_08	Self Heal Focus 8		an	the				Instantly restore some focus points to the caster.
_7A5053B317C90718	absg_heal_focus_09	Self Heal Focus 9		an	the				Instantly restore some focus points to the caster.
_B64A4AC1B8C36213	absg_heal_focus_10	Self Heal Focus 10		an	the				Instantly restore some focus points to the caster.
_F64A4EC1B8C36213	absg_heal_focus_11	Self Heal Focus 11		an	the				Instantly restore some focus points to the caster.
_364A52C1B8C36213	absg_heal_focus_12	Self Heal Focus 12		an	the				Instantly restore some focus points to the caster.
_764A56C1B8C36213	absg_heal_focus_13	Self Heal Focus 13		an	the				Instantly restore some focus points to the caster.
_B74A5AC1B8C36213	absg_heal_focus_14	Self Heal Focus 14		an	the				Instantly restore some focus points to the caster.
_F74A5EC1B8C36213	absg_heal_focus_15	Self Heal Focus 15		an	the				Instantly restore some focus points to the caster.
_374A62C1B8C36213	absg_heal_focus_16	Self Heal Focus 16		an	the				Instantly restore some focus points to the caster.
_774A66C1B8C36213	absg_heal_focus_17	Self Heal Focus 17		an	the				Instantly restore some focus points to the caster.
_B84A6AC1B8C36213	absg_heal_focus_18	Self Heal Focus 18		an	the				Instantly restore some focus points to the caster.
_F84A6EC1B8C36213	absg_heal_focus_19	Self Heal Focus 19		an	the				Instantly restore some focus points to the caster.
_B65A4AC2B8C36213	absg_heal_focus_20	Self Heal Focus 20		an	the				Instantly restore some focus points to the caster.
_F65A4EC2B8C36213	absg_heal_focus_21	Self Heal Focus 21		an	the				Instantly restore some focus points to the caster.
_365A52C2B8C36213	absg_heal_focus_22	Self Heal Focus 22		an	the				Instantly restore some focus points to the caster.
_765A56C2B8C36213	absg_heal_focus_23	Self Heal Focus 23		an	the				Instantly restore some focus points to the caster.
_B75A5AC2B8C36213	absg_heal_focus_24	Self Heal Focus 24		an	the				Instantly restore some focus points to the caster.
_F75A5EC2B8C36213	absg_heal_focus_25	Self Heal Focus 25		an	the				Instantly restore some focus points to the caster.
_375A62C2B8C36213	absg_heal_focus_26	Self Heal Focus 26		an	the				Instantly restore some focus points to the caster.
_21097C3BA58EC527	abc_magic_start	Magic Start		a 	the				Action for beginning to develop magic skills
_21397C3BA58EC527	abf_magic_start	Magic Start		a 	the				Action for beginning to develop magic skills
_EA63F8FD4022A48E	abhf_magic_start	Magic Start		a 	the				Action for beginning to develop magic skills
_BBE7B13DD3400789	abm_vampirism_00065	Vampirism Effect 1		a 	the				Gives a magic option stanza enabling you to steal enemy life.
_BB97B93DD340078A	abm_vampirism_00080	Vampirism Effect 2		a 	the				Gives a magic option stanza enabling you to steal enemy life.
_BB97993ED340078B	abm_vampirism_00100	Vampirism Effect 3		a 	the				Gives a magic option stanza enabling you to steal enemy life.
_BB97A13ED340078C	abm_vampirism_00120	Vampirism Effect 4		a 	the				Gives a magic option stanza enabling you to steal enemy life.
_BB97A93ED340078D	abm_vampirism_00140	Vampirism Effect 5		a 	the				Gives a magic option stanza enabling you to steal enemy life.
_BB97B13ED340078E	abm_vampirism_00160	Vampirism Effect 6		a 	the				Gives a magic option stanza enabling you to steal enemy life.
_BB97B93ED340078F	abm_vampirism_00180	Vampirism Effect 7		a 	the				Gives a magic option stanza enabling you to steal enemy life.
_BB97993FD3400790	abm_vampirism_00200	Vampirism Effect 8		a 	the				Gives a magic option stanza enabling you to steal enemy life.
_BBE7A13FD3400791	abm_vampirism_00225	Vampirism Effect 9		a 	the				Gives a magic option stanza enabling you to steal enemy life.
_65570FBA134862DE	abm_vampirism_00250	Vampirism Effect 10		a 	the				Gives a magic option stanza enabling you to steal enemy life.
_9083714F6457FA10	abcfmea15	Magician Talus Staff Plan		a	the				Plan for Fyros magician staff
_A159EBE67C5FFFBF	abcfmea15_2	Magician Talusus Staff Plan		a	the				Plan for medium quality Fyros magician staff
_6C40AA4D20D3B2C2	abcfmea15_3	Magician Talusyx Staff Plan		a	the				Plan for high quality Fyros magician staff
_D3A295372657FA0A	abcmmea15	Magician Battoni Staff Plan		a	the				Plan for Matis magician staff
_5D69F3CE3E5FE7C1	abcmmea15_2	Magician Modi Battoni Staff Plan		a	the				Plan for medium quality Matis magician staff
_6F604A542073BAAA	abcmmea15_3	Magician Kara Battoni Staff Plan		a	the				Plan for high quality Matis magician staff
_D829ED0382BA14AF	abctmea15	Magician Brok Staff Plan		a	the				Plan for Tryker magician staff
_14D9DE632A6508FD	abctmea15_2	Magician Lor-Brok Staff Plan		a	the				Plan for medium quality Tryker magician staff
_BEDF40B76D803BE3	abctmea15_3	Magician Ry-Brok Staff Plan		a	the				Plan for high quality Tryker magician staff
_B402C1456957EC02	abczmea15	Magician Shopan Staff Plan		a	the				Plan for Zoraï magician staff
_42BAEBDC8126C7BF	abczmea15_2	Magician Li'Shopan Staff Plan		a	the				Plan for medium quality Zoraï magician staff
_F34082613FF3B234	abczmea15_3	Magician Zo'Shopan Staff Plan		a	the				Plan for high quality Zoraï magician staff
_9299E9C210B83EAF	abmtcfme00020	Create Crystal Upgrade		a	the				Gives a stanza enabling you to make sap crystals.
_5399E9C210B83EAF	abmtcfme00050	Create Crystal Upgrade		a	the				Gives a stanza enabling you to make sap crystals.
_12A9E9C210B83EAF	abmtcfme00100	Create Crystal Upgrade		a	the				Gives a stanza enabling you to make sap crystals.
_53A9E9C210B83EAF	abmtcfme00150	Create Crystal Upgrade		a	the				Gives a stanza enabling you to make sap crystals.
_12B9E9C210B83EAF	abmtcfme00200	Create Crystal Upgrade		a	the				Gives a stanza enabling you to make sap crystals.
_53B9E9C210B83EAF	abmtcfme00250	Create Crystal Upgrade		a	the				Gives a stanza enabling you to make sap crystals.
_44AAA74F99454105	abmdalmf00030	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_85AAA74F99454105	abmdalmf00040	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_C5AAA74F99454105	abmdalmf00050	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_05AAA74F9945410A	abmdalmf00065	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_86AAA74F99454105	abmdalmf00080	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_84BAA74F99454105	abmdalmf00100	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_04BAA74F99454105	abmdalmf00120	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
_85BAA74F99454105	abmdalmf00140	Fear Upgrade		a	the				Gives a stanza to create Fear spells.
