item ID	name	ia	da	p	pia	pda	description								
tcm_goo_residue	Résidu de Goo	un	le	Résidus de Goo	des	les									
tcm_goo_techno_frag	Fragment technologique	un	le	Fragments technologiques	des	les									
tcm_infected_flesh	Chair infectée	une	la	Chairs infectées	des	les									
tcm_kami_drug	Stimulant Kami	un	le	Stimulants Kamis	des	les									
tcm_shaman_stick	Sceptre d'invocation	un	le	Sceptres d'invocation	des	les									
tcm_tete_chad	Tête de Chad	une 	la												
conso_strength_substance_royale	Potion de puissance de la kitinière	une	la	Potions de puissance de la kitinière	des	les									
materiau1_encore_plus_resistante	Sécrétion de kitin	une	la												
materiau2_encore_plus_resistante	Ambre de la kitinière	un	l'												
materiau3_encore_plus_resistante	Matière noble kitin	une	la												
materiau1_nouvelle_armure	Carapace de kitin	une	la												
materiau2_nouvelle_armure	ligament de kitin	un	le												
materiau3_nouvelle_armure	Os de kitin	un	l'		des	les									
m0757dxapd01	Peau de Jugula corrompu de choix	une	la	Peaux de Jugula corrompu de choix	des	les									
m0758dxape01	Excellente fourrure de Gingo corrompu	une	l'	Excellentes fourrures de Gingo corrompu	des	les									
m0759dxape01	Excellente peau d'Igara corrompu	une	l'	Excellentes peaux d'Igara corrompu	des	les									
m0760dxape01	Excellente mousse de Psykopla corrompu	une	l'	Excellentes mousses de Psykopla corrompu	des	les									
m0761dxapd01	Peau de Torbak corrompu de choix	une	la	Peaux de Torbak corrompu de choix	des	les									
m0762dxapd01	Soie de Kinrey corrompu de choix	une	la	Soies de Kinrey corrompu de choix	des	les									
m0763dxape01	Excellente feuille de Cratcha corrompu	une	l'	Excellentes feuilles de Cratcha corrompu	des	les									
m0764dxape01	Excellente soie de Kizaor corrompu	une	l'	Excellentes soies de Kizaor corrompu	des	les									
m0765dxapf01	Peau du Valcorenoch suprême	une	la												
m0766dxapd01	Bourse de Kipesta corrompu de choix	une	la	Bourses de Kipesta corrompu de choix	des	les									
m0767dxape01	Excellent bourgeon de Jubla corrompu	un	l'	Excellents bourgeons de Jubla corrompu	des	les									
m0768dxape01	Excellente carapace de Kincher corrompu	une	l'	Excellentes carapaces de Kincher corrompu	des	les									
m0769dxape01	Excellente chair de Kipucka corrompu	une	l'	Excellentes chairs de Kipucka corrompu	des	les									
m0770dxapd01	Dard de Kidinak corrompu de choix	un	la	Dards de Kidinak corrompu de choix	des	les									
m0771dxape01	Excellente pince de Goari corrompu	une	l'	Excellentes pinces de Goari corrompu	des	les									
m0772dxape01	Excellente dent de Varinx corrompu	une	l'	Excellentes dents de Varinx corrompu	des	les									
m0773dxape01	Excellent dard de Kipucka corrompu	une	l'	Excellents dards de Kipucka corrompu	des	les									
m0774dxapf01	Dard de Kitin suprême	un	la												
m0775dxapd01	Carapace de Yelk corrompu de choix	une	la	Carapaces de Yelk corrompu de choix	des	les									
m0776dxapd01	Tête de Kinrey corrompu de choix	une	la	Têtes de Kinrey corrompu de choix	des	les									
m0777dxape01	Excellente Tête de Kincher corrompu	une	l'	Excellentes têtes de Kincher corrompu	des	les									
m0778dxapf01	Mâchoire de Vorax suprême	une	la	Mâchoires de Vorax suprême	des	les									
m0779dxapd01	Os d'Yber corrompu de choix	un	l'	Os d'Yber corrompu de choix	des	les									
m0780dxapd01	Mandibule de Kidinak corrompu de choix	une	la	Mandibules de Kidinak corrompu de choix	des	les									
m0781dxape01	Excellente crête de Timari corrompu	une	l'	Excellentes crêtes de Timari corrompu	des	les									
m0782dxape01	Excellente queue de Najab corrompu	une	l'	Excellentes queues de Najab corrompu	des	les									
m0783dxapd01	Dent de Ragus corrompu de choix	une	la	Dents de Ragus corrompu de choix	des	les									
m0784dxapd01	Mandibule de Kipesta corrompu de choix	une	la	Mandibules de Kipesta corrompu de choix	des	les									
m0785dxape01	Excellente carapace de Clopper corrompu	une	l'	Excellentes carapaces de Clopper corrompu	des	les									
m0786dxape01	Excellent dard de Kizoar corrompu	un	l'	Excellents dards de Kizoar corrompu	des	les									
m0787dxape01	Excellente tête de Cray corrompu	une	l'	Excellentes têtes de Cray corrompu	des	les									
lettre_reco_zorai_larveK	Lettre de recommandation à remettre au sage de la capitale zorai	une	la												
lettre_reco_fyros_larveK	Lettre de recommandation à remettre au sage de la capitale fyros	une	la												
lettre_reco_matis_larveK	Lettre de recommandation à remettre au sage de la capitale matis	une	la												
lettre_reco_tryker_larveK	Lettre de recommandation à remettre au sage de la capitale tryker	une	la												
tcm_crate_id	Identification caisse de ravitaillement Karavan	une	l'												
m0789dxapd01	Sombre résine corrompue de choix	une	la	Sombres résines corrompues de choix	des	les									
m0789dxape01	Sombre résine corrompue excellente	une	la	Sombres résines corrompues excellentes	des	les									
m0790dxapd01	Bois clair corrompu de choix	un	le	Bois clairs corrompus de choix	des	les									
m0790dxape01	Excellent bois clair corrompu	un	l'	Excellents bois clairs corrompus	des	les									
m0790dxapf01	Bois clair corrompu suprême	une	le	Bois clairs corrompus suprêmes	des	les									
m0791dxapd01	Lourde écorce corrompue de choix	une	la	Lourdes écorces corrompues de choix	des	les									
m0791dxape01	Lourde écorce corrompue excellente	une	la	Lourdes écorces corrompues excellentes	des	les									
m0792dxapd01	Carapace légère corrompue de choix	une	la	Carapaces légères corrompues de choix	des	les									
m0792dxape01	Excellente carapace légère corrompue	une	l'	Excellentes carapaces légères corrompues	des	les									
m0792dxapf01	Carapace légère corrompue suprême	une	la	Carapaces légères corrompues suprêmes	des	les									
m0793dxapd01	Ambre fine corrompue de choix	une	l'	Ambres fines corrompues de choix	des	les									
m0793dxape01	Excellente ambre fine corrompue	une	l'	Excellentes ambres fines corrompues	des	les									
m0793dxapf01	Ambre fine corrompue suprême	une	l'	Ambres fines corrompues suprêmes	des	les									
m0794dxapd01	Bois sombre corrompu de choix	un	le	Bois sombres corrompus de choix	des	les									
m0794dxape01	Excellent bois sombre corrompu	un	l'	Excellents bois sombres corrompus	des	les									
m0795dxapd01	Huile instable corrompue de choix	une	l'	Huiles instables corrompues de choix	des	les									
m0795dxape01	Excellente huile instable corrompue	une	l'	Excellentes huiles instables corrompues	des	les									
m0796dxapd01	Ambre dure corrompue de choix	une	l'	Ambres dures corrompues de choix	des	les									
m0796dxape01	Excellente ambre dure corrompue de choix	une	l'	Excellentes ambres dures corrompues de choix	des	les									
m0796dxapf01	Ambre dure corrompue suprême	une	l'	Ambres dures corrompues suprêmes	des	les									
ipd_dodge	Potion d'esquive	une	la	Potions d'esquive	des	les									
ipd_parry	Potion de parade	une	la	Potions de parade	des	les									
tcm_soulkey	Clé des âmes	une	la												
tcm_rewardkey	Clé du trésor	une	la												
ipc_craft_success	Potion de réussite d'artisanat	une	la	Potions de réussite d'artisanat	des	les									
ipf_melee_success	Potion de réussite de combat au corps à corps	une	la	Potions de réussite de combat au corps à corps	des	les									
slaughter_week_token	Morceau de Kitin des Profondeurs	un	le	Morceaux de Kitin des Profondeurs	des	les									
slaughter_week_token_boss_fyros	Morceau d'Exterminateur fyros	un	le												
slaughter_week_token_boss_matis	Morceau d'Exterminateur Matis	un	le												
slaughter_week_token_boss_tryker	Morceau d'Exterminateur Tryker	un	le												
slaughter_week_token_boss_zorai	Morceau d'Exterminateur Zorai	un	le												
kitiniere_teleport_test_cartographier	Ticket de téléportation vers la région de la kitinière	un	le	Tickets de téléportation vers la région de la kitinière	des	les									
boss_mainland_zorai_token	Médaillon de Pei-Ziao	un	le												
boss_mainland_tryker_token	Médaillon de Lixie	un	le												
boss_mainland_fyros_token	Médaillon d'Aen	un	le												
boss_mainland_matis_token	Médaillon de Sirgio	un	le												
marauder_armor_recipe_helm_part1	Plan d'armure du Maraudeur - Casque Partie I	un	le												
marauder_armor_recipe_helm_part2	Plan d'armure du Maraudeur - Casque Partie II	un	le												
marauder_armor_recipe_helm_part3	Plan d'armure du Maraudeur - Casque Partie II	un	le												
marauder_armor_recipe_helm_part4	Plan d'armure du Maraudeur - Casque Partie IV	un	le												
marauder_armor_recipe_pants_part1	Plan d'armure du Maraudeur - Pantalon Partie I	un	le												
marauder_armor_recipe_pants_part2	Plan d'armure du Maraudeur - Pantalon Partie II	un	le												
marauder_armor_recipe_pants_part3	Plan d'armure du Maraudeur - Pantalon Partie III	un	le												
marauder_armor_recipe_pants_part4	Plan d'armure du Maraudeur - Pantalon Partie IV	un	le												
marauder_armor_recipe_vest_part1	Plan d'armure du Maraudeur - Veste Partie I	un	le												
marauder_armor_recipe_vest_part2	Plan d'armure du Maraudeur - Veste Partie II	un	le												
marauder_armor_recipe_vest_part3	Plan d'armure du Maraudeur - Veste Partie III	un	le												
marauder_armor_recipe_vest_part4	Plan d'armure du Maraudeur - Veste Partie IV	un	le												
marauder_armor_recipe_feet_part1	Plan d'armure du Maraudeur - Bottes Partie I	un	le												
marauder_armor_recipe_feet_part2	Plan d'armure du Maraudeur - Bottes Partie II	un	le												
marauder_armor_recipe_feet_part3	Plan d'armure du Maraudeur - Bottes Partie III	un	le												
marauder_armor_recipe_feet_part4	Plan d'armure du Maraudeur - Bottes Partie IV	un	le												
marauder_armor_recipe_sleeves_part1	Plan d'armure du Maraudeur - Manches Partie I	un	le												
marauder_armor_recipe_sleeves_part2	Plan d'armure du Maraudeur - Manches Partie II	un	le												
marauder_armor_recipe_sleeves_part3	Plan d'armure du Maraudeur - Manches Partie III	un	le												
marauder_armor_recipe_sleeves_part4	Plan d'armure du Maraudeur - Manches Partie IV	un	le												
marauder_armor_recipe_gloves_part1	Plan d'armure du Maraudeur - Gants Partie I	un	le												
marauder_armor_recipe_gloves_part2	Plan d'armure du Maraudeur - Gants Partie II	un	le												
marauder_armor_recipe_gloves_part3	Plan d'armure du Maraudeur - Gants Partie III	un	le												
marauder_armor_recipe_gloves_part4	Plan d'armure du Maraudeur - Gants Partie IV	un	le												
m0815dxacc01	Cristal de Maraudeur	un	le	Cristaux de Maraudeur	des	les									
iccahb_b	Bottes Erouk'an	des	les	Bottes Erouk'an	des	les									
iccahv_b	Plastron Erouk'an	un	le	Plastrons Erouk'an	des	les									
iccahp_b	Jambières Erouk'an	des	les	Jambières Erouk'an	des	les									
iccahh_b	Casque Erouk'an	un	le	Casques Erouk'an	des	les									
iccahg_b	Gants Erouk'an	des	les	Gants Erouk'an	des	les									
iccahs_b	Manches Erouk'an	des	les	Manches Erouk'an	des	les									
test_command_ticket	<TEST>Command Ticket	a	the				Test Item								
test_conso	<TEST>Consumable	a	the				Test Item								
test_conso_emot	<TEST>Consumable - Emote	a	the				Test Item								
system_mp_basic	Matière Première Générique Basique	une	la	Matières Premières Génériques Basiques	des	les									
system_mp_fine	Matière Première Générique Fine	une	la	Matières Premières Génériques Fines	des	les									
system_mp_choice	Matière Première Générique de Choix	une	la	Matières Premières Génériques de Choix	des	les									
system_mp_excellent	Matière Première Générique Excellente	une	la	Matières Premières Génériques Excellentes	des	les									
system_mp_supreme	Matière Première Générique Suprême	une	la	Matières Premières Génériques Suprêmes	des	les									
system_mp_extra	Matière Première Générique Parfaite	une	la	Matières Premières Génériques Parfaites	des	les									
ct_gmisland_aniro	<CS> Aniro GM Island Teleport	a	the				This is a GM Item.								
ct_gmisland_arispotle	<CS> Arispotle GM Island Teleport	a	the				This is a GM Item.								
ct_gmisland_leanon	<CS> Leanon GM Island Teleport	a	the				This is a GM Item.								
ct_gmisland_cho	<CS> Cho GM Island Teleport	a	the				This is a GM Item.								
tf60_ailes	Aile de Kizoar grillée	une	l'	Ailes de Kizoar grillées	des	les									
tf80_colis	Colis à livrer	un	le	Colis à livrer	des	les									
tf80_dague	Dague des Lagons	une	la	Dagues des Lagons	des	les									
tf80_armure	Armure basique	une	la	Armures basiques	des	les									
tf90_insigne	Insigne des Sculpteurs	un	l'	Insignes des Sculpteurs	des	les									
tf90_outil	Outil spécial	un	l'	Outils spéciaux	des	les									
tf100_cristal	Cristal des Lagons	un	le	Cristaux des Lagons	des	les									
tm70_lettre	Lettre	une	la	Lettres	des	les									
tm80_carapace	Carapace des Vents	une	la	Carapaces des Vents	des	les									
tm90_insigne	Insigne de la Guilde	un	l'	Insignes de la Guilde	des	les									
tm100_cristal	Cristal imprégné de magie	un	le	Cristaux imprégnés de magie	des	les									
tc70_colis	Colis	un	le	Colis	des	les									
tc70_arme	Arme Exotique	une	l'	Armes Exotiques	des	les									
tc80_os_retravailles	Os de Capryni retravaillé	un	l'	Os de Capryni retravaillés	des	les									
tc90_statue	Statue des Sculpteurs	une	la	Statues des Sculpteurs	des	les									
tc100_bijoux	Bijou des Sculpteurs	un	le	Bijoux des Sculpteurs	des	les									
tc100_bois	Bois Zabar	du	le	Bois Zabar	des	les									
th50_pioche	Pioche spéciale	une	la	Pioches spéciales	des	les									
th60_fiole	Fiole Malodorante	une	la	Fioles Malodorantes	des	les									
th70_graines	Graine à Yubo	une	la	Graines à Yubo	des	les									
th80_plantes	Plante précieuse	une	la	Plantes précieuses	des	les									
th80_miel	Miel Kizoar	du	le	Miels Kizoar	des	les									
th80_antidote	Antidote	un	l'	Antidotes	des	les									
th90_fiole	Fiole de Poison	une	la	Fioles de Poison	des	les									
th100_carapace	Carapace Spéciale	une	la	Carapaces Spéciales	des	les									
mf80_anneau	Objet Etrange	un	l'	Objets Etranges	des	les									
mf90_pioche	Pioche Magique	une	la	Pioches Magiques	des	les									
mf100_coffre	Coffre Magnifique	un	le	Coffres Magnifiques	des	les									
mm50_lettre	Lettre	une	la	Lettres	des	les									
mm80_sac	Sac à Echantillons	un	le	Sacs à Echantillons	des	les									
mm90_cratcha_froid	Cratcha (froid)	une	la	Cratchas (froid)	des	les									
mm90_cratcha_acide	Cratcha (acide)	une	la	Cratchas (acide)	des	les									
mm90_cratcha_pourriture	Cratcha (pourriture)	une	la	Cratchas (pourriture)	des	les									
mc60_bottes	Botte Furtive	une	la	Bottes Furtives	des	les									
mc60_feuilles	Feuille à Silence	une	la	Feuilles à Silence	des	les									
mc60_statuette	Jolie Statuette	une	la	Jolies Statuettes	des	les									
mc60_plan	Plan d'Armure	un	le	Plans d'Armure	des	les									
mc70_clips	Clip pour l'Armure	un	le	Clips pour l'Armure	des	les									
mc70_liste	Liste de matériaux	une	la	Listes de matériaux	des	les									
mc80_rembourrage	Rembourrage	du	le	Rembourrages	des	les									
mc90_statuette	Statuette d'Yrkanis	une	la	Statuettes d'Yrkanis	des	les									
mc90_note	Note sur l'armure	une	la	Notes sur l'armure	des	les									
mc100_pique	Pique de valeur	une	la	Piques de valeur	des	les									
mc100_urne	Urne Zoraï	une	l'	Urnes Zoraï	des	les									
mc100_bons_clips	Bon Clip	un	le	Bons Clips	des	les									
mh70_lance	Lance rouillée	une	la	Lances rouillées	des	les									
mh70_copie_carte	Copie de la Carte	une	la	Copies de la Carte	des	les									
mh70_echantillon	Echantillon de Plante	un	l'	Echantillons de Plante	des	les									
mh90_outils	Outil pour l'ambre	un	l'	Outils pour l'ambre	des	les									
ff60_message	Message	un	le	Messages	des	les									
ff90_insigne	Insigne de l'Honneur Frahar	un	l'	Insignes de l'Honneur Frahar	des	les									
ff100_boisson	Boisson Exotique	une	la	Boissons Exotiques	des	les									
ff100_bague	Bague	une	la	Bagues	des	les									
fm70_bracelet	Bracelet Floral	un	le	Bracelets Floraux	des	les									
fm70_cristal	Cristal Spécial	un	le	Cristaux Spéciaux	des	les									
fm90_cristal	Cristal de Vérité	un	le	Cristaux de Vérité	des	les									
fm100_cristal	Cristal de Révélation	un	le	Cristaux de Révélation	des	les									
fc60_fiole	Fiole d'Effluves	une	la	Fioles d'Effluves	des	les									
fc80_carapaces	Carapace à échanger	une	la	Carapaces à échanger	des	les									
fc80_ambre	Ambre pour Outils	de l'	l'	Ambres pour Outils	des	les									
fc80_outil	Outil spécial	un	l'	Outils spéciaux	des	les									
fc90_feuilles	Feuille de l'Oasis	une	la	Feuilles de l'Oasis	des	les									
fc100_coffre	Coffre Ouvragé	un	le	Coffres Ouvragés	des	les									
fc100_bois	Bois Conservé	du	le	Bois Conservés	des	les									
fh60_bijoux	Bijou à livrer	un	le	Bijoux à livrer	des	les									
fh60_pendentif	Pendentif Précieux	un	le	Pendentifs Précieux	des	les									
fh60_parchemin	Parchemin mystérieux	un	le	Parchemins mystérieux	des	les									
fh80_echantillon	Echantillon à analyser	un	l'	Echantillons à analyser	des	les									
fh80_lettre	Lettre	une	la	Lettres	des	les									
fh90_cendre	Cendre pure	de la	la	Cendres pures	des	les									
fh100_sac	Sac à matériaux	un	le	Sacs à matériaux	des	les									
zf90_sphere	Sphère de Détection de la Magie	une	la	Sphères de Détection de la Magie	des	les									
zf100_lettre	Lettre scellée	une	la	Lettres scellées	des	les									
zf100_materiau	Matériau précieux	un	le	Matériaux précieux	des	les									
zm60_sphere	Sphère de Détection d'Objet	une	la	Sphères de Détection d'Objet	des	les									
zm60_bouclier	Bouclier Protecteur	un	le	Boucliers Protecteurs	des	les									
zm60_artefact	Artéfact Corrompu	un	l'	Artéfacts Corrompus	des	les									
zm70_amplificateur	Amplificateur	un	l'	Amplificateurs	des	les									
zm70_epurateur	Epurateur	un	l'	Epurateurs	des	les									
zm80_anneau	Anneau de Purification	un	l'	Anneaux de Purification	des	les									
zc50_plans	Plan Volé	un	le	Plans Volés	des	les									
zc60_ambre	Ambre Ancien	de l'	l'	Ambres Anciens	des	les									
zc80_lettre	Lettre	une	la	Lettres	des	les									
zc90_ambre	Excellent Ambre Ancien	de l'	l'	Excellents Ambres Anciens	des	les									
zc100_graines	Graine Solide	une	la	Graines Solides	des	les									
zh50_sphere	Sphère de Détection des Matériaux	une	la	Sphères de Détection des Matériaux	des	les									
zh70_graines	Graine Régénérante	une	la	Graines Régénérantes	des	les									
zh80_pioche	Pioche spéciale	une	la	Pioches spéciales	des	les									
zh80_terre	Terre Polluée	de la	la	Terres Polluées	des	les									
zh80_lettre	Résultat de l'Analyse	un	le	Résultats de l'Analyse	des	les									
